Date,Close,High,Low,Open,Volume,returns,log_returns,SMA_5,SMA_10,SMA_20,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,RSI,BB_Middle,BB_Upper,BB_Lower,BB_Width,ATR,Volume_SMA,Volume_Ratio,Price_Position,Volatility
2006-06-23,4.266485214233398,4.355540751461731,4.259215038418679,4.27011986882476,11612000,0.007511065489410607,0.007482997894427322,4.129448127746582,4.141534376144409,4.201374101638794,4.1749503926366005,4.188053596929069,-0.013103204292468362,-0.014426319695567832,0.0013231154030994702,39.08735932435084,4.201374101638794,4.4768667077444775,3.9258814955331105,0.131144049275795,0.14682504839300523,29781250.0,0.38990975865687305,0.07547491557857323,0.02459257772439548
2006-06-26,4.316463470458984,4.316463470458984,4.219229565625076,4.266483523110526,8565000,0.011714151981320198,0.011646072449871647,4.1868795394897464,4.146532201766968,4.2130513191223145,4.197287767043224,4.199709416836416,-0.002421649793192593,-0.012007538258234899,0.009585888465042306,45.909959116223675,4.2130513191223145,4.487198290175525,3.938904348069104,0.13014176675650943,0.1354010117222812,25057300.0,0.3418165564526106,0.999999897155226,0.023989811720094203
2006-06-27,4.299198150634766,4.364626682687384,4.293745736854057,4.316464055387695,9826000,-0.003999876274264569,-0.004007897174920599,4.2466737747192385,4.162980222702027,4.228090834617615,4.213309888804913,4.208591749724292,0.004718139080621242,-0.008642539342847524,0.013360678423468766,48.43563822892274,4.228090834617615,4.4851263150641945,3.9710553541710354,0.12158465392564141,0.12975390833537923,23053700.0,0.42622225499594424,0.07692353632376868,0.023403000262858784
2006-06-28,4.267393112182617,4.307376905409289,4.225591558670427,4.257396947217989,8756000,-0.0073979001055004545,-0.007425400281468058,4.276843643188476,4.179700946807861,4.237268948554993,4.221784159924138,4.213762891896332,0.00802126802780645,-0.005293964671925382,0.013315232699731831,46.00009942169713,4.237268948554993,4.48557620603698,3.9889616910730052,0.11720155623667272,0.12118589392621988,21991400.0,0.39815564266031267,0.5111129324245786,0.023155075604196926
2006-06-29,4.361899375915527,4.370077777460184,4.266482813526258,4.266482813526258,14470000,0.02214613494667561,0.021904470744147742,4.302287864685058,4.198329496383667,4.239495301246643,4.243676490972125,4.226612192781489,0.01706429819063615,-0.0008053546100443566,0.017869652800680508,51.04950566435647,4.239495301246643,4.491596119470748,3.9873944830225385,0.11892963681312418,0.12131569900278676,19597700.0,0.7383519494634575,0.9210539736235339,0.019891181376217766
2006-06-30,4.361899375915527,4.361899375915527,4.234677003852665,4.330093566241935,25964000,0.0,0.0,4.321370697021484,4.225409412384034,4.2440842390060425,4.262104041515577,4.2382001822168895,0.023903859298687102,0.004151469252578952,0.01975239004610815,55.44025447921481,4.2440842390060425,4.501810771927663,3.9863577060844215,0.12145212884934624,0.1177457271863608,19033250.0,1.3641390724127513,0.9999999213974787,0.019703644530293777
2006-07-03,4.298289775848389,4.3619009853508075,4.253762232517835,4.352813484000785,7029000,-0.014583004921746356,-0.014690382138258443,4.317735958099365,4.252307748794555,4.2356784582138065,4.26773295849655,4.24328821827197,0.024444740224580208,0.008219960455102412,0.016224779769477796,60.112386379916906,4.2356784582138065,4.4730356129045745,3.998321303523038,0.11207515255577837,0.11216353720853663,17525300.0,0.4010772996753265,0.41176301784892133,0.016926778528063884
2006-07-05,4.325554370880127,4.347363606878923,4.2446772082672775,4.307379357573546,13266000,0.006343126325482951,0.006323093369444354,4.323007202148437,4.284840488433838,4.232498025894165,4.276712085196943,4.250180972095516,0.026531113101426307,0.011889288497024014,0.014641824604402293,64.05913121284667,4.232498025894165,4.4627954795478395,4.00220057224049,0.10882341928796141,0.11261785581484661,15736350.0,0.8430163284370263,0.7876131194608506,0.016608810154611933
2006-07-06,4.252850532531738,4.3028308927317225,4.251941869616117,4.293743396944217,8097000,-0.016807981616838497,-0.016950838762488606,4.3200986862182615,4.298471164703369,4.228862833976746,4.2730119533068525,4.250402492554297,0.02260946075255532,0.014036645822645324,0.008572814929909998,54.83467539499236,4.228862833976746,4.455237374708994,4.002488293244498,0.10706166154808557,0.11138470602942904,14890550.0,0.5437676915896323,0.017855770880078482,0.016718475831476672
2006-07-07,4.191059589385986,4.257396787766919,4.157436441812184,4.248309719943346,8380000,-0.014529300447567728,-0.014635884386470528,4.285930728912353,4.294109296798706,4.221593046188355,4.260319363550804,4.245521679796713,0.014797683754090407,0.014189042066346254,0.0006086416877441533,56.440222032975605,4.221593046188355,4.442696377990329,4.000489714386381,0.10474876634620492,0.1120338117107446,13587600.0,0.6167387912508464,0.3363648243612488,0.016977518906304338
