Date,Close,High,Low,Open,Volume,returns,log_returns,SMA_5,SMA_10,SMA_20,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,RSI,BB_Middle,BB_Upper,BB_Lower,BB_Width,ATR,Volume_SMA,Volume_Ratio,Price_Position,Volatility
2000-02-01,4.337815284729004,4.378463798454414,4.204254363502646,4.221675661427826,5971200,0.026099093221585434,0.025764324172143523,4.381948089599609,4.547446870803833,4.552382826805115,4.483572942100706,4.529329649361784,-0.045756707261078056,-0.00653394695295231,-0.03922276030812574,36.39846417831842,4.552382826805115,4.93165856323783,4.173107090372399,0.16662734697946882,0.1849938563153313,6998080.0,0.8532626091728017,0.7666686571634278,0.031211894420561253
2000-02-02,4.407499313354492,4.506217644433976,4.291359683343307,4.332008199417199,5572800,0.016064314419013348,0.0159366487463459,4.343622207641602,4.497506999969483,4.561383700370788,4.4715649697357245,4.518271056928688,-0.04670608719296343,-0.014628099303717808,-0.032077987889245624,43.67351836229627,4.561383700370788,4.915932536956833,4.206834863784743,0.15545670343725937,0.1870676320769547,6786200.0,0.8211959564999558,0.5405414070589675,0.028738259911219633
2000-02-03,4.448146820068359,4.448146820068359,4.326200590658308,4.39588435285259,3973600,0.009222351230029124,0.009180085012788958,4.355235767364502,4.463245677947998,4.560222268104553,4.467883220809061,4.5120103800508,-0.04412715924173849,-0.020562944433474173,-0.023564214808264317,42.975108742529514,4.560222268104553,4.9161620319144905,4.204282504294616,0.15610632240427302,0.18250497277586955,6657760.0,0.5968373747326428,0.9999999179966513,0.02572231104506805
2000-02-04,4.337815284729004,4.44814757243512,4.332007949133943,4.44814757243512,12485600,-0.0248039329191162,-0.025116733759134785,4.351751708984375,4.4260810852050785,4.554705691337586,4.447502946013626,4.496691217944318,-0.049188271930692196,-0.026315174069352014,-0.02287309786134018,34.583300687060074,4.554705691337586,4.921222038716894,4.188189343958277,0.16093964010731635,0.17835724179665519,7037480.0,1.774157795119844,0.05000304745238161,0.02630009959904268
2000-02-07,4.204253196716309,4.3320067468927705,4.151990735164933,4.3320067468927705,6455200,-0.030790174142013793,-0.031274151979326106,4.347105979919434,4.384851455688477,4.542511010169983,4.409496338370927,4.471325257965601,-0.0618289195946744,-0.03344485836011902,-0.028384061234555384,32.936456989874486,4.542511010169983,4.93896252289434,4.146059497445626,0.17455170139896772,0.18126084100335996,7160560.0,0.9014937379199393,0.2903211672480471,0.02713099914574581
2000-02-08,3.437732458114624,4.18102596257184,3.356434731064616,4.18102596257184,65707200,-0.18232030820607292,-0.20128459388888081,4.167089414596558,4.274518752098084,4.488215720653534,4.258026273769671,4.38279312825666,-0.12476685448698888,-0.05176462568481338,-0.0730022288021755,13.753554425428035,4.488215720653534,5.121967366829268,3.854464074477799,0.2824069454858793,0.22273929195067396,10248600.0,6.4113342310169195,0.09859154810013308,0.048105834849229076
2000-02-09,3.135769844055176,3.3912770165337456,3.008016257815891,3.3912770165337456,62571200,-0.08783772959023561,-0.09193737665424725,3.9127435207366945,4.128182864189148,4.407498633861541,4.0834522768424035,4.27720247523191,-0.19375019838950625,-0.08023056664777144,-0.11351963174173481,12.59839193493255,4.407498633861541,5.270542318055789,3.5444549496672946,0.3916251624282904,0.2393306370526174,12828360.0,4.877568138094035,0.33333332463603477,0.0485574850116974
2000-02-10,3.135769844055176,3.2344888787609913,3.0544721073574492,3.100927956899007,25032800,0.0,0.0,3.6502681255340574,4.00275194644928,4.334911406040192,3.9362860232876993,4.181566373585852,-0.24528035029815287,-0.11330449766450734,-0.13197585263364553,13.078991516917611,4.334911406040192,5.362685826269146,3.307136985811237,0.47418474056787935,0.24513754052126574,13577480.0,1.8437000091327698,0.4516119889705288,0.048607761671286526
2000-02-11,3.1589975357055664,3.205453381818884,3.0776998050072617,3.170611497233896,12644800,0.0074073330650927804,0.007380033501939876,3.41450457572937,3.8831281423568726,4.260581958293915,3.8157544735995463,4.096713483563769,-0.2809590099642225,-0.14688736709783237,-0.13407164286639014,14.64785109644923,4.260581958293915,5.402443625266346,3.118720291321483,0.5360120650887198,0.24472272921955432,13952480.0,0.9062761602238455,0.6363635865518316,0.048449547211826594
2000-02-14,3.0022084712982178,3.164803881882964,2.9847871800199846,3.1125407169079993,17859200,-0.04963253773869425,-0.050906566795984376,3.174095630645752,3.7606008052825928,4.172315788269043,3.689754378411865,4.006693047388719,-0.31693866897685385,-0.18093978232187688,-0.13599888665497697,14.092096656125676,4.172315788269043,5.417429657374755,2.9272019191633314,0.5968454605504674,0.24679667094519986,14461400.0,1.2349565049027065,0.09677596650856235,0.04777857301932438
