Date,Close,High,Low,Open,Volume,returns,log_returns,SMA_5,SMA_10,SMA_20,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,RSI,BB_Middle,BB_Upper,BB_Lower,BB_Width,ATR,Volume_SMA,Volume_Ratio,Price_Position,Volatility
2000-02-01,27.327795028686523,27.800473097728506,26.11983996335701,26.312412510003746,2163200,0.03789958485856593,0.03719904100691424,27.397807693481447,27.94751605987549,27.361334228515624,27.591223984994198,27.542783373302015,0.0484406116921825,0.20036847583915535,-0.15192786414697285,51.773100975654984,27.361334228515624,29.941140768705818,24.78152768832543,0.18857315353441748,1.1054168543362977,2452960.0,0.8818733285499968,0.7187499957233384,0.031235239779183882
2000-02-02,26.522464752197266,27.6428857054254,26.259866091284422,27.327767312329986,2407200,-0.029469273889235703,-0.029912216791022697,27.058179092407226,27.71817855834961,27.429143810272215,27.422523851403124,27.450168609586513,-0.027644758183388518,0.1544268395921764,-0.18207159777556492,48.02626737579502,27.429143810272215,29.831186993440557,25.027100627103874,0.17514532715882852,1.1466823369037147,2359460.0,1.0202334432454885,0.18987341634862834,0.030177672178654625
2000-02-03,27.065187454223633,27.06518745422363,26.469963409305386,26.715055663095253,1698200,0.02046275514350171,0.020256205927074993,26.82709503173828,27.593881607055664,27.569371891021728,27.366344225110673,27.415797574325143,-0.04945334921447042,0.11340867331381994,-0.16286202252829035,48.478344538143524,27.569371891021728,29.467087093950298,25.671656688093158,0.13766836694212695,1.1466823545044966,2257490.0,0.7522513942475936,0.9999999831996096,0.02894885904618625
2000-02-04,27.08270263671875,27.20524880249576,26.469971807833712,26.715064139387728,1069000,0.000647148020856747,0.0006469387108744565,26.86561050415039,27.459080696105957,27.628894805908203,27.321900577513443,27.38650435377485,-0.06460377626140712,0.07763725766446725,-0.14224103392587437,33.983618199033714,27.628894805908203,29.37363214392247,25.884157467893935,0.1262980188147932,1.0541473375568857,2219120.0,0.48172248458848554,0.8333333219997338,0.025090442397632782
2000-02-07,26.66253089904785,26.83759676181245,26.154839897030527,26.83759676181245,1446400,-0.015514394678662113,-0.015636002318800052,26.932136154174806,27.25950469970703,27.62626905441284,27.218877225039996,27.323707178492572,-0.10482995345257606,0.04100542428734162,-0.14583537773991767,34.46352756879696,27.62626905441284,29.37694509452726,25.87559301429842,0.12673995440110136,1.0503969461063432,2211720.0,0.6539706653645126,0.7435897326987516,0.024409830351400406
2000-02-08,26.61001205444336,27.20523600829275,26.45245277254205,26.78507792322259,1393200,-0.0019697621656152853,-0.001971704698414065,26.788579559326173,27.09319362640381,27.615765190124513,27.123972641120496,27.262575803250723,-0.13860316213022728,0.004974811157554986,-0.14357797328778227,31.686339193443814,27.615765190124513,29.389180703693317,25.84234967655571,0.12843500814549094,1.0516474206685937,2147880.0,0.6486395888038438,0.20930232280101652,0.024397778006854623
2000-02-09,25.75218963623047,26.662532165859282,24.99940639057587,26.645025578751035,1969400,-0.03223682937301231,-0.032767880082513946,26.634524536132812,26.84635181427002,27.550115299224853,26.91058322695472,27.13468511851716,-0.22410189156244087,-0.04095157256862038,-0.1831503189938205,29.945319143268392,27.550115299224853,29.497980101146766,25.60225049730294,0.1414052014494994,1.082909166005278,2163690.0,0.9102043268675273,0.4526315762257976,0.025309146667256824
2000-02-10,24.45670509338379,25.647153158058163,23.633895401623562,25.647153158058163,2713000,-0.05030580160935427,-0.05161524263822658,26.112828063964844,26.46996154785156,27.43107089996338,26.529518812227384,26.91030782029174,-0.3807890080643581,-0.10905078269723965,-0.27173822536711845,23.666119309116127,27.43107089996338,29.806400661802144,25.055741138124617,0.17318534668232252,1.1754437536605153,2158890.0,1.256664304341583,0.408695650143891,0.027491485804251273
2000-02-11,23.651382446289062,24.596737481151838,23.353770676054484,24.596737481151838,2267000,-0.03292850136679237,-0.033482847654920045,25.426564025878907,26.14608726501465,27.248126602172853,26.083215744650147,26.63988178528401,-0.5566660406338642,-0.19871257919441215,-0.357953461439452,19.181310579307237,27.248126602172853,30.164594861430892,24.331658342914814,0.21406743310018755,1.230464853827432,2134640.0,1.0620057714649778,0.23943661779197883,0.02769562315409539
2000-02-14,23.353788375854492,23.773946487564018,23.126202732011834,23.65140037164874,1806000,-0.012582523288454217,-0.012662353585892782,24.764815521240234,25.848475837707518,26.96101884841919,25.66048844059693,26.369608411737296,-0.7091199711403675,-0.3009205849662837,-0.4081993861740838,19.390353494426492,26.96101884841919,30.221800628383384,23.700237068454996,0.24188861691741181,1.2329641517906225,2085760.0,0.8658714329548941,0.35135134592711653,0.021875410802383425
2000-02-15,23.66890525817871,23.913997472390623,22.91612202881356,23.33628011031969,2192000,0.013493180517556658,0.013402958241554196,24.176594161987303,25.48258686065674,26.715051460266114,25.352354551925476,26.149282837532006,-0.7969282856065298,-0.40022046693416036,-0.3967078186723695,22.574147051759,26.715051460266114,30.193872686690472,23.236230233841756,0.2604390436304033,1.2567231078460386,2113890.0,1.0369508347170382,0.7543859573523577,0.022459525894007966
2000-02-16,23.178707122802734,24.071542518016436,23.126187393672517,23.633878108597955,1420800,-0.02071063828381292,-0.020928111465432147,23.661897659301758,25.148211097717287,26.433194828033447,25.016345005182448,25.908746483823677,-0.8924014786412293,-0.4987347203083371,-0.3936667583328922,21.31500873547253,26.433194828033447,30.103530905706094,22.7628587503608,0.2777065808012062,1.2304632212200537,2037760.0,0.6972361809045227,0.05555555496788692,0.022223316328350187
2000-02-17,24.12407875061035,24.124078750610348,23.178722979541437,23.66890745342902,2051800,0.04078621049909992,0.03997639918440496,23.59537239074707,24.854100227355957,26.22399091720581,24.878517158266046,25.76522675611654,-0.8867095978504942,-0.5763789086677575,-0.31033068918273665,33.541871844032585,26.22399091720581,29.921221784085663,22.526760050325958,0.2819731656064649,1.1754449441795036,2015400.0,1.018060930832589,0.9999999894219757,0.02492416611493973
