Date,Close,High,Low,Open,Volume,returns,log_returns,SMA_5,SMA_10,SMA_20,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,RSI,BB_Middle,BB_Upper,BB_Lower,BB_Width,ATR,Volume_SMA,Volume_Ratio,Price_Position,Volatility
2000-02-01,277.63525390625,286.1342922911352,275.36884367028057,286.1342922911352,4137000,-0.03921582294509529,-0.04000547686268601,272.87579345703125,277.12529907226565,275.6804656982422,276.3178208819795,275.6134248907174,0.7043959912621176,1.309810505980351,-0.6054145147182335,46.794875778649214,275.6804656982422,302.2373328765924,249.12359851989194,0.1926641201152002,12.222434196291557,6076200.0,0.6808531648069517,0.21052631559391988,0.03735634229498243
2000-02-02,272.5357666015625,278.20179085523324,268.0029471986259,277.0685860044991,3989000,-0.018367578443080124,-0.018538356834924913,274.2356262207031,275.93543395996096,277.4085983276367,275.72083603939217,275.334064513134,0.38677152625814415,1.1238304192105302,-0.737058892952386,42.49993604046013,277.4085983276367,297.2942455542952,257.5229511009782,0.14336720164075303,11.939132582021971,6138950.0,0.6497853867518061,0.44444444400866456,0.03670782865225069
2000-02-03,248.17189025878906,267.43637489074985,247.03868528043844,264.03675995569796,7853000,-0.08939698684904196,-0.09364824711377158,270.7226837158203,272.42249603271483,276.98364639282227,271.38965261973107,272.9090314016002,-1.5193787818691362,0.592049498499352,-2.111428280368488,31.12242185017145,276.98364639282227,298.98583562106995,254.98145716457455,0.1588699514558623,13.07233524846668,6112100.0,1.284828455031822,0.05555555552831866,0.03873430857809453
2000-02-04,254.4045867919922,254.40458679199222,241.3727259986385,248.17195771691,5060000,0.02511443389782686,0.024804249185923034,268.34296875,268.6262664794922,276.1054168701172,268.72827181043755,271.2817032260202,-2.553431415582679,-0.040031602924875245,-2.513399812657804,36.92309901975015,276.1054168701172,300.2484156862174,251.96241805401704,0.1748824712660911,13.3151633003915,5837300.0,0.8668391208264095,0.9999999992326476,0.03660514372533638
2000-02-07,250.4382781982422,257.8041099099552,250.43827819824216,256.6709050312301,2174000,-0.015590554572009196,-0.015713365399535193,260.6371551513672,265.45328826904296,275.0288719177246,265.87054795660316,269.4737526631837,-3.6032047065805273,-0.7553686907660654,-2.8478360158144618,35.64355749252252,275.0288719177246,301.7327664095536,248.32497742589555,0.19418975401111746,13.355634817746,5946000.0,0.36562394887319205,3.858587937411391e-15,0.03671070110252996
2000-02-08,239.6729278564453,247.0387625187001,237.97311985746342,246.4721598523728,4950000,-0.04298604198706091,-0.04393730246006048,253.04468994140626,262.9602416992187,273.13075561523436,261.7870917903548,266.9211705557968,-5.134078765441984,-1.6337654971490074,-3.5003132682929765,31.96352332564487,273.13075561523436,304.10921350670475,242.15229772376395,0.22683976267477157,13.962702057785652,5639850.0,0.877682917098859,0.1874999997931769,0.03725667203729847
2000-02-09,232.8736572265625,236.8398752328543,227.20763150328847,236.8398752328543,3706000,-0.02836895552073082,-0.02877913045095527,245.11226806640624,259.6739471435547,270.609375,257.2894264591075,264.03822585713,-6.74879939802247,-2.6592517509434437,-4.089547647079026,30.567714039360084,270.609375,305.9973166470055,235.22143335299447,0.26154261393941375,14.569779099194177,5466250.0,0.6779785044591813,0.5882352935069546,0.03698700976027621
2000-02-10,232.30706787109375,240.8061069395484,232.30706787109375,232.8736704756574,2727000,-0.0024330332688403677,-0.002435997903964179,241.93930358886718,256.33099365234375,267.9180114746094,253.409898896752,261.379598297682,-7.969699400929983,-3.7233996423195883,-4.2462997586103945,25.23370201816057,267.9180114746094,306.3877643435049,229.44825860571387,0.28717556283102896,14.084121880559668,5319100.0,0.5126807166625933,0.0,0.036752845727354704
2000-02-11,232.30706787109375,232.30706787109375,232.30706787109375,232.30706787109375,0,0.0,0.0,237.5197998046875,252.93138427734374,265.02833862304686,250.1375528283805,258.9671560878601,-8.829603259479569,-4.746223108403817,-4.083380151075752,27.551073405061302,265.02833862304686,305.1300518719213,224.92662537417246,0.3026220777538178,12.950916819102906,5031100.0,0.0,0.0,0.03641387417261376
2000-02-14,226.64097595214844,237.97302474975584,223.80796375274656,237.40642230987547,2995000,-0.024390527463802325,-0.024692903240811123,232.76033935546874,246.69874725341796,262.1953239440918,246.49845815565743,256.3084045946472,-9.809946438989755,-5.760223045643146,-4.049723393346609,30.857171348246737,262.1953239440918,304.78978946431397,219.60085842386962,0.32490637040731235,12.141485281094315,5046700.0,0.5934571105871164,0.19999999985880912,0.0364324312091786
