Date,"('Close', 'KIJA.JK')","('High', 'KIJA.JK')","('Low', 'KIJA.JK')","('Open', 'KIJA.JK')","('Volume', 'KIJA.JK')",SMA_14,SMA_50,SMA_200,EMA_9,EMA_21,EMA_55,RSI,MACD,Signal_Line,MACD_Histogram,ADX,Volume_Ratio,Momentum,ROC
2021-09-03,159.0,171.0,158.0,169.0,59729100,168.5,169.88,185.515,167.09732653375025,168.587789458051,172.57841478666003,25.000000000000014,-1.5105577091347868,-1.0780458728214677,-0.43251183631331913,20.967184321894624,8.128769377227263,-0.0535714285714286,-5.35714285714286
2021-09-06,159.0,161.0,150.0,160.0,31809300,167.78571428571428,169.44,185.315,165.4778612270002,167.71617223459182,172.09347140142216,25.000000000000014,-2.086137523024547,-1.2796642028620835,-0.8064733201624636,22.54281457399546,3.7197333801087527,-0.06470588235294117,-6.470588235294117
2021-09-07,153.0,162.0,150.0,160.0,35588100,166.64285714285714,169.06,185.09,162.98228898160016,166.37833839508346,171.41156170851423,19.23076923076924,-2.9919492003110975,-1.6221212023518863,-1.3698279979592112,23.8183247780771,3.5399385873906204,-0.10526315789473684,-10.526315789473683
2021-09-08,155.0,156.0,150.0,153.0,18409500,165.71428571428572,168.72,184.875,161.38583118528013,165.34394399553042,170.8254345046387,25.925925925925924,-3.507990267127525,-1.9992950153070141,-1.5086952518205108,25.70324541299773,1.7659738156814293,-0.09883720930232553,-9.883720930232553
2021-09-09,153.0,156.0,147.0,155.0,20162400,164.64285714285714,168.34,184.66,159.7086649482241,164.22176726866402,170.18881184375877,24.13793103448276,-4.031863008740061,-2.4058086139936234,-1.6260543947464372,27.970819109142855,1.8177736546154324,-0.09999999999999998,-9.999999999999998
2021-09-10,157.0,157.0,150.0,152.0,5744700,163.71428571428572,168.04,184.475,159.16693195857928,163.56524297151276,169.71778284933882,29.032258064516128,-4.077269139533456,-2.7401007191015903,-1.337168420431866,30.920127864903225,0.5110138350099673,-0.06547619047619047,-6.547619047619047
2021-09-13,156.0,159.0,150.0,157.0,13678800,162.64285714285714,167.76,184.295,158.53354556686344,162.87749361046613,169.22786203329102,25.80645161290323,-4.146151217624777,-3.0213108188062274,-1.1248403988185491,32.72008229643661,1.1544801218724812,-0.0714285714285714,-7.14285714285714
2021-09-14,157.0,157.0,154.0,155.0,9807000,161.57142857142858,167.5,184.115,158.22683645349076,162.34317600951468,168.7911526749592,25.80645161290323,-4.073096991427093,-3.2316680533304005,-0.8414289380966924,34.88458446093877,0.8064897465934711,-0.07100591715976334,-7.100591715976334
2021-09-15,159.0,159.0,155.0,157.0,4529300,160.78571428571428,167.28,183.86,158.38146916279263,162.03925091774062,168.4414686508535,32.25806451612904,-3.8098995550451207,-3.3473143536733447,-0.46258520137177594,37.10095488007416,0.36869094080781845,-0.059171597633136064,-5.917159763313606
2021-09-16,159.0,160.0,157.0,159.0,2282200,160.14285714285714,167.08,183.625,158.50517533023412,161.7629553797642,168.10427334189444,34.48275862068965,-3.560273078620014,-3.389906098662679,-0.1703669799573353,39.1355869147062,0.1922752884719077,-0.059171597633136064,-5.917159763313606
2021-09-17,161.0,161.0,156.0,159.0,10704900,159.64285714285714,166.9,183.39,159.0041402641873,161.69359579978564,167.85054929396964,38.70967741935484,-3.1645797073055064,-3.3448408203912443,0.1802611130857379,41.17021894933824,0.874152327671773,0.012578616352201255,1.2578616352201255
2021-09-20,161.0,165.0,160.0,163.0,10336100,159.07142857142858,166.7,183.165,159.40331221134983,161.63054163616874,167.605886819185,36.666666666666664,-2.8184999467906664,-3.239572645671129,0.4210726988804625,42.895119435848635,0.8280263706543757,0.012578616352201255,1.2578616352201255
2021-09-21,159.0,163.0,155.0,160.0,5621900,158.35714285714286,166.42,182.9,159.32264976907987,161.39140148742615,167.2985337184998,34.375,-2.674779337307058,-3.126613983998315,0.4518346466912573,44.381867981420704,0.4506332584001273,0.03921568627450989,3.9215686274509887
2021-09-22,156.0,159.0,156.0,158.0,3242500,157.42857142857142,166.14,182.6,158.6581198152639,160.90127407947833,166.89501465712485,31.42857142857143,-2.771012143696737,-3.0554936159379995,0.2844814722412625,45.802085191111594,0.2660141764841007,0.006451612903225712,0.6451612903225712
2021-09-23,157.0,158.0,154.0,156.0,4213000,157.28571428571428,165.88,182.335,158.3264958522111,160.54661279952575,166.54162127651324,46.15384615384615,-2.735057651338849,-2.9914064230181694,0.25634877167932046,45.1452707411937,0.3434598134490645,0.02614379084967311,2.614379084967311
2021-09-24,158.0,158.0,155.0,157.0,7769300,157.21428571428572,165.64,182.095,158.2611966817689,160.31510254502342,166.23656337378063,48.14814814814815,-2.595947349333784,-2.9123146082812927,0.31636725894750883,42.12406225780034,0.6182536540531293,0.006369426751592355,0.6369426751592355
2021-09-27,158.0,159.0,154.0,159.0,4158000,157.57142857142858,165.42,181.835,158.20895734541512,160.10463867729402,165.94240039614562,61.904761904761905,-2.457374350904331,-2.8213265568059005,0.3639522059015694,39.06283776800442,0.32897768877745387,0.012820512820512775,1.2820512820512775
2021-09-28,159.0,160.0,156.0,158.0,6719300,157.85714285714286,165.22,181.57,158.3671658763321,160.0042169793582,165.6944575248547,60.0,-2.241029416511992,-2.705267128747119,0.46423771223512666,36.72440239385477,0.520438437608073,0.01273885350318471,1.273885350318471
2021-09-29,158.0,160.0,156.0,158.0,2902400,158.21428571428572,164.98,181.32,158.2937327010657,159.8220154357802,165.4196554703956,63.15789473684211,-2.1257616825406274,-2.589366039505821,0.46360435696519353,35.25047949136044,0.22384672545882447,-0.0062893081761006275,-0.6289308176100628
2021-09-30,158.0,161.0,156.0,161.0,3322300,158.28571428571428,164.76,181.06,158.23498616085257,159.6563776688911,165.15466777502434,53.33333333333333,-2.011226999998513,-2.4737382316043597,0.4625112316058466,32.45990089433023,0.25484591153840697,-0.0062893081761006275,-0.6289308176100628
2021-10-01,160.0,163.0,157.0,159.0,11358800,158.57142857142858,164.56,180.77,158.58798892868208,159.68761606262825,164.9705724973449,62.50000000000001,-1.7390277245025914,-2.326796130184006,0.5877684056814148,30.367548801978135,1.0697693254561362,-0.006211180124223614,-0.6211180124223614
2021-10-04,164.0,166.0,159.0,161.0,13277100,159.07142857142858,164.42,180.53,159.67039114294568,160.07965096602567,164.9359091938683,68.42105263157895,-1.1868598850171566,-2.0988088811506365,0.9119489961334799,27.986596421025748,1.3699906514861662,0.01863354037267073,1.8633540372670732
2021-10-05,164.0,167.0,160.0,164.0,10391400,159.42857142857142,164.26,180.28,160.53631291435656,160.4360463327506,164.90248386551588,64.70588235294119,-0.7407242855910567,-1.8271919620387207,1.086467676447664,26.212402872638656,1.2324431643310922,0.03144654088050314,3.1446540880503138
2021-10-06,163.0,167.0,161.0,167.0,7019200,159.71428571428572,164.12,180.025,161.02905033148525,160.66913302977326,164.83453801317603,61.11111111111111,-0.4625186246664441,-1.5542572945642654,1.0917386698978213,24.758768787425616,0.8927974072853958,0.044871794871794934,4.487179487179493
2021-10-07,163.0,166.0,163.0,164.0,2321200,159.85714285714286,163.98,179.71,161.4232402651882,160.8810300270666,164.76901879841975,56.25,-0.23928035898856592,-1.2912619074491256,1.0519815484605597,23.305134702212584,0.3330286930933706,0.03821656050955413,3.821656050955413
2021-10-08,162.0,165.0,162.0,165.0,1310900,159.92857142857142,163.82,179.44,161.53859221215058,160.98275457006054,164.67012526990476,52.94117647058823,-0.14142382195899472,-1.0612942903510996,0.9198704683921048,21.20429436607813,0.19425690694517714,0.025316455696202445,2.5316455696202445
2021-10-11,160.0,163.0,160.0,162.0,2274200,160.0,163.62,179.16,161.23087376972046,160.89341324550958,164.50333508169388,52.94117647058823,-0.22268808699897136,-0.893573049680674,0.6708849626817026,20.105393267177035,0.3681096786202766,0.012658227848101333,1.2658227848101333
2021-10-12,161.0,163.0,160.0,160.0,1855800,160.35714285714286,163.44,178.875,161.1846990157764,160.90310295046325,164.37821597163338,66.66666666666666,-0.20404683497048381,-0.755667806738636,0.5516209717681522,18.746226118536207,0.32104544770426036,0.012578616352201255,1.2578616352201255
2021-10-13,161.0,163.0,160.0,161.0,1578200,160.64285714285714,163.28,178.59,161.1477592126211,160.9119117731484,164.2575654012179,64.28571428571428,-0.18711654537582945,-0.6419575544660747,0.4548410090902453,20.268841434254966,0.2801736572497286,0.018987341772152,1.8987341772152
2021-10-14,163.0,163.0,160.0,161.0,17051900,161.0,163.14,178.205,161.5182073700969,161.10173797558946,164.21265235117443,66.66666666666666,-0.012175531643578097,-0.5160011499015754,0.5038256182579973,23.175458626586444,2.676310775305976,0.03164556962025311,3.164556962025311
2021-10-15,162.0,166.0,161.0,163.0,5626400,161.28571428571428,162.98,177.865,161.61456589607752,161.18339815962676,164.1336290529182,62.50000000000001,0.04525318887766616,-0.4037502821457271,0.4490034710233933,27.257091279647668,0.9197228604191748,0.012499999999999956,1.2499999999999956
2021-10-18,162.0,163.0,161.0,162.0,7153800,161.5,162.84,177.525,161.69165271686202,161.25763469056977,164.05742801531397,60.0,0.08973149482588383,-0.30505392675140497,0.3947854215772888,30.76310907137975,1.2006283587149527,-0.012195121951219523,-1.2195121951219523
