Date,"('Close', 'BMRI.JK')","('High', 'BMRI.JK')","('Low', 'BMRI.JK')","('Open', 'BMRI.JK')","('Volume', 'BMRI.JK')",SMA_14,SMA_50,SMA_200,EMA_9,EMA_21,EMA_55,RSI,MACD,Signal_Line,MACD_Histogram,ADX,Volume_Ratio,Momentum,ROC
2020-06-30,1878.720703125,1916.6746567234848,1878.720703125,1907.1861683238635,113994400,1859.4724382672991,1863.0870884486608,1863.0870884486608,1876.7054903349815,1854.6308479157558,1813.5851530533803,51.092908996162436,25.233433419017956,25.406723071339126,-0.17328965232117,19.34500930091602,0.6112348118113954,-0.014925241302185976,-1.4925241302185976
2020-07-01,1893.90234375,1907.1862279245993,1863.5391799223446,1897.6977392284568,67747600,1867.6054513113838,1864.4877818714488,1864.4877818714488,1880.1448610179852,1858.2009839006869,1816.4536241496883,59.090933013603276,25.161164997858577,25.357611456643017,-0.19644645878443967,19.34500930091602,0.3870063402167301,0.018367486118658682,1.8367486118658682
2020-07-02,1897.697509765625,1907.1859973144533,1882.5159296875001,1890.1067197265627,80606600,1870.5875505719866,1865.9316830842392,1865.9316830842392,1883.6553907675132,1861.7915771611358,1819.3551914931145,53.76712804056383,25.12055580306469,25.310200325927354,-0.18964452286266464,19.34500930091602,0.4725053423610026,0.037344414399193226,3.7344414399193226
2020-07-03,1897.697509765625,1926.1629724121094,1859.7435595703125,1882.5159296875001,57839800,1878.1783447265625,1867.2552591959636,1867.2552591959636,1886.4638145671356,1865.055752852453,1822.1531314314184,60.85272177899403,24.802465342151436,25.208653329172172,-0.40618798702073633,19.34500930091602,0.35221675971761424,0.02459012936012761,2.459012936012761
2020-07-06,1926.1629638671875,1954.6284263873922,1897.6975013469826,1897.6975013469826,90019000,1879.5338483537946,1869.6115673828126,1869.6115673828126,1894.4036444271462,1870.6109538537926,1825.8677683041244,52.35850058469454,26.54134846672082,25.475192356681905,1.0661561100389143,19.34500930091602,0.584208238479022,0.05509364607914402,5.509364607914402
2020-07-07,1916.6744384765625,1954.6283877533263,1916.6744384765625,1945.1399004341354,80447600,1883.600341796875,1871.4216778094951,1871.4216778094951,1898.8578032370297,1874.7985433649533,1829.110863667426,57.812497906071386,26.8443363711433,25.749021159574184,1.0953152115691154,19.34500930091602,0.5336884551616676,0.054279695929815075,5.4279695929815075
2020-07-08,2002.071044921875,2030.536510015551,1907.1861612762884,1916.674649640847,149466800,1895.9353899274554,1876.260543258102,1876.260543258102,1919.5004515739988,1886.3687707792187,1835.288012997942,70.58824899131287,33.58806659536094,27.316830246731538,6.2712363486294045,19.34500930091602,1.0399136547753667,0.024271941672897368,2.427194167289737
2020-07-09,1992.582275390625,2049.513197544643,1973.6053013392857,2030.5362234933034,98277200,1905.966064453125,1880.4148908342634,1880.4148908342634,1934.1168163373243,1896.02454392571,1840.905665226252,67.28968142083434,37.73190704665262,29.399845606715758,8.332061439936865,15.958556398638493,0.753632461657051,0.04477610793932052,4.477610793932052
2020-07-10,1964.116943359375,2002.0708939556914,1945.139968061217,1992.5824063066125,77850000,1915.8612147739955,1883.301168507543,1883.301168507543,1940.1168417417343,1902.2147620560434,1845.3060680167207,66.97676533796158,38.277773710594374,31.17543122749148,7.102342483102895,17.91278033805841,0.6498373403297066,0.03500001093533234,3.5000010935332337
2020-07-13,1992.582275390625,2021.0477364676337,1983.0937883649553,1992.582275390625,72688200,1928.331787109375,1886.9438720703124,1886.9438720703124,1950.6099284715126,1910.4299905410053,1850.565932565789,70.35395799433196,40.53997181491536,33.048339344976256,7.4916324699391055,20.68162348228234,0.6323853524128373,0.06275296012790088,6.275296012790088
2020-07-14,2011.5594482421875,2021.047936205594,1973.6054963885613,2011.5594482421875,78259800,1932.3982892717634,1890.9637293661795,1890.9637293661795,1962.7998324256478,1919.623577604749,1856.315700982803,59.14634696417428,43.364203812842106,35.11151223854943,8.252691574292676,21.335401936547623,0.7015666958463936,0.07070702148341046,7.070702148341046
2020-07-15,2002.071044921875,2059.001975109227,1992.5825565573164,2030.536510015551,60755400,1939.1757986886162,1894.435832977295,1894.435832977295,1970.6540749248934,1927.118801906306,1861.521248980627,67.36114306288212,44.32583256272733,36.95437630338501,7.371456259342317,22.293966039951712,0.584801761160467,0.057114191515121426,5.711419151512143
2020-07-16,2002.071044921875,2030.536510015551,1992.5825565573164,2002.071044921875,43859400,1946.6310511997767,1897.6975060665245,1897.6975060665245,1976.93746892429,1933.9326421804485,1866.5408845499574,69.78418131805073,44.57410770793399,38.47832258429481,6.095785123639182,23.371527279195714,0.44538704318262134,0.055000090698933635,5.5000090698933635
2020-07-17,1964.116943359375,2011.5593816047706,1964.116943359375,2002.0708939556914,60177000,1953.0018920898438,1899.651018928079,1899.651018928079,1974.3733638113072,1936.676669560351,1870.025743793151,65.98636389692713,41.23298061491437,39.02925419041872,2.203726424495649,23.859489290267867,0.6323384417155699,0.03500001093533234,3.5000010935332337
2020-07-20,1935.6513671875,1983.0938026577817,1916.6743929993872,1964.116828469669,52111600,1957.068368094308,1900.6796003069196,1900.6796003069196,1966.628964486546,1936.5834602537282,1872.3695160572347,59.374942207663246,35.87463871789873,38.39833109591473,-2.523692378015994,23.864826274385507,0.5518534654295758,0.004926064667582608,0.4926064667582608
2020-07-21,2011.5594482421875,2068.4903760226266,1926.1630565715286,1954.6285204617482,145051400,1965.472446986607,1903.7595960828994,1903.7595960828994,1975.6150612376744,1943.3994591617698,1877.34058506384,66.1457874414748,37.32302530758625,38.18326993824903,-0.860244630662784,25.168705999549804,1.4964213642547435,0.04950502175061233,4.950502175061233
2020-07-22,2059.001953125,2096.9559061779955,2011.5595118087558,2040.0249765985025,119245000,1976.9941929408483,1907.9553354624156,1907.9553354624156,1992.2924396151398,1953.9087767947908,1883.8284910660245,69.76741750798233,41.81705478807771,38.910026908214775,2.9070278798629374,25.74895677516873,1.3402291623840288,0.028436007976603284,2.8436007976603284
2020-07-23,2163.37548828125,2191.840955232319,2059.002109460663,2077.9790874280425,145829600,1995.97119140625,1914.6769184313323,1914.6769184313323,2026.509049348362,1972.9512051117415,1893.8123123951395,75.92590386647773,53.187564395934714,41.765534405758764,11.42202999017595,28.153553683686805,1.6392914842041697,0.08571450975952444,8.571450975952445
2020-07-24,2125.4208984375,2163.3748430524556,2106.4439261300226,2163.3748430524556,66603400,2010.203901018415,1920.080610226362,1920.080610226362,2046.2914191661896,1986.8120863231738,1902.0840476109381,69.09081722803917,58.46224066075524,45.10487565675806,13.357365003997181,30.705049146189975,0.7568771162499358,0.08212543332691524,8.212543332691524
2020-07-27,2229.79443359375,2229.79443359375,2106.444103224734,2134.9095640791224,58848200,2032.569614955357,1927.8234558105469,1927.8234558105469,2082.992022051702,2008.901390620499,1913.7879899674672,75.38453164754887,70.25467939168834,50.13483640374412,20.119842987944224,34.647338488512844,0.6844095231781764,0.11904761029585198,11.904761029585199
2020-07-28,2220.3056640625,2277.236578525641,2191.8402068309297,2239.282635550214,74524600,2048.15780203683,1934.9571682069359,1934.9571682069359,2110.454750453862,2028.119960933408,1924.7350497565756,70.17531228219694,77.93620755853954,55.695110634703205,22.24109692383633,36.25809357484812,0.8870876835382663,0.10377332671064066,10.377332671064066
2020-07-29,2163.37548828125,2220.306422183388,2153.88699929756,2220.306422183388,69737200,2060.3573172433034,1940.3956996372767,1940.3956996372767,2121.0388980193393,2040.4159179650298,1933.2579225610282,64.51614442751233,78.52489842399564,60.261068192561694,18.263830231433943,36.73717418413082,0.8291200951517117,0.08056879088707336,8.056879088707337
2020-07-30,2201.3291015625,2201.3291015625,2134.9096890153555,2172.8636390422953,52644600,2077.301042829241,1946.4639182867006,1946.4639182867006,2137.0969387279715,2055.0443892011635,1942.8318932396521,69.84124488255608,81.11889149003355,64.43263285205607,16.686258637977474,37.879335016950435,0.6364824168356168,0.09952596694609328,9.952596694609328
2020-08-03,2087.46728515625,2229.794600053267,2068.490309836648,2220.3061123934663,259720800,2084.078543526786,1949.6685402610085,1949.6685402610085,2127.171008013627,2057.9919251970805,1947.997442950959,56.94444642979668,73.14379652657294,66.17486558695944,6.9689309396135,36.482215380966274,2.798539402261754,0.06280193356812025,6.280193356812025
2020-08-04,2115.9326171875,2125.42110426009,2068.4901818245517,2096.955643042321,89173800,2091.533769880022,1953.3632975260416,1953.3632975260416,2124.923329848402,2063.259260832573,1953.9951277451214,57.5342277448504,68.332693950553,66.60643125967815,1.7262626908748473,37.42273054590545,0.9613018385017051,0.09313725242885473,9.313725242885473
2020-08-05,2163.37548828125,2163.37548828125,2068.490598444353,2106.4445543791117,133844600,2103.0555158342636,1957.9287799337635,1957.9287799337635,2132.6137615349717,2072.36073605518,1961.4729977642687,61.03895713321907,67.56920792895016,66.79898659353256,0.7702213354176024,37.641658667985205,1.4024917683457463,0.07547181375709666,7.547181375709666
2020-08-06,2191.840576171875,2229.7945255428167,2163.3751141436687,2163.3751141436687,90911200,2116.6104823521205,1962.905626662234,1962.905626662234,2144.4591244623525,2083.222539702152,1969.700411278826,62.49997587796178,68.47173491835429,67.1335362584969,1.3381986598573832,38.39987387754948,0.9827637555111498,0.06451602575959803,6.451602575959803
2020-08-07,2201.3291015625,2201.3291015625,2134.9096890153555,2163.3751515355602,57228800,2133.554207938058,1967.872782389323,1967.872782389323,2155.833119882382,2093.9594998712746,1977.972864503243,66.23375364858927,69.15545769143228,67.53792054508398,1.6175371463482975,38.765132506785264,0.6326894020257762,0.01754370126075666,1.7543701260756661
2020-08-10,2201.3291015625,2210.8175890692346,2144.3981765220906,2201.3291015625,50162400,2152.5311889648438,1972.6371970663265,1972.6371970663265,2164.932316218406,2103.720372752295,1985.9498729696452,68.91891515994436,68.90304154280147,67.81094474462748,1.0920967981739977,41.60911699525755,0.5631867931381173,0.035714433400369616,3.5714433400369616
2020-08-11,2267.74853515625,2315.19097313023,2201.3291219926778,2210.8176095874737,117978200,2170.830409458705,1978.539423828125,1978.539423828125,2185.4955600059748,2118.6320238799276,1996.0141109048811,68.49313982118225,73.21847611140629,68.89245101798323,4.3260250934230555,42.88944558008834,1.2917318810708247,0.017021345551271105,1.7021345551271105
2020-08-12,2334.16796875,2381.6104071392274,2258.2600673272354,2277.2370426829266,92910400,2190.485124860491,1990.1533325195312,1985.5125325520833,2215.23004175478,2138.226200686298,2008.0910343993496,69.33332052541732,81.06353235797496,71.32666728598159,9.736865071993378,44.05925665889947,1.0091729965542067,0.051282265559403184,5.128226555940318
2020-08-13,2296.2138671875,2372.1217636234505,2296.2138671875,2372.1217636234505,85989200,2199.9735804966517,1999.1863720703125,1991.487558218149,2231.426806841324,2152.5887158227706,2018.381135570355,60.29408092144346,83.25846539109352,73.71302690700398,9.545438484089544,43.35287445282134,0.9213697517250261,0.06140329296778102,6.140329296778102
2020-08-14,2286.725341796875,2315.190802483143,2258.259881110607,2305.7023155877205,66653400,2211.4953264508927,2009.0164453125,1997.0580824366157,2242.4865138324344,2164.7829545476893,2027.964857221302,63.07694560989117,83.27240844410153,75.6249032144235,7.647505229678032,42.17315230913049,0.7055713582069219,0.03879303652223598,3.879303652223598
2020-08-18,2334.16796875,2362.6334317835363,2286.725530360772,2286.725530360772,115981200,2218.9505789620534,2018.8844775390626,2003.3008581090855,2260.8228048159476,2180.181592202445,2038.9006826330412,59.32205681231422,86.11895619478037,77.72371381049487,8.395242384285496,40.41876756396172,1.192517017714216,0.1181818203082805,11.818182030828051
2020-08-19,2315.190673828125,2372.1215920370137,2305.7021874599773,2343.656132932569,64511800,2225.7280796595983,2025.3366455078126,2008.97158203125,2271.6963786183833,2192.4551450775066,2048.76818231858,58.333351201536615,85.85388653336986,79.34974835506988,6.504138178299982,38.4913338077992,0.659107625256839,0.09417032235434752,9.417032235434753
2020-08-24,2277.237060546875,2343.6564748128258,2248.771597290039,2296.2140360514322,132486400,2233.8610491071427,2030.8399658203125,2013.7620370047432,2272.8045150040816,2200.162591938358,2056.9277851124475,60.344802345529004,81.64018033708408,79.80783475147273,1.8323455856113497,37.154227903055606,1.3623386671196607,0.0526314423374028,5.26314423374028
2020-08-25,2372.121826171875,2381.6103134765626,2296.213927734375,2296.213927734375,132365800,2246.060529436384,2041.0116235351563,2020.0490508497808,2292.66797723764,2215.7952495959503,2068.1847151502843,64.06249057732504,84.97762624071129,80.84179304932044,4.135833191390844,36.28842110022923,1.3519781568471076,0.08225107791136321,8.22510779113632
2020-08-26,2410.07568359375,2410.07568359375,2343.6562749907725,2372.12173582062,78703400,2269.103986467634,2053.612333984375,2026.773647966056,2316.1495185088625,2233.4571072321137,2080.395106880408,80.3571166018511,89.65168642973413,82.60377172540319,7.047914704330935,38.21018300525479,0.8324088564899226,0.09482752119302917,9.482752119302917
2020-08-27,2391.098876953125,2410.0758521670386,2353.1449265252977,2410.0758521670386,93450200,2288.758719308036,2064.3153491210937,2032.9486518471929,2331.1393901977153,2247.7881772067512,2091.491670097291,76.36364146714466,90.77820842496158,84.23865906531488,6.539549359646699,39.97860429226932,0.9745429486780397,0.08620690802475961,8.620690802475961
2020-08-28,2362.633544921875,2410.075985582957,2353.1450567896586,2381.610521186308,75655000,2302.991437639509,2075.7394921875,2038.4434000651042,2337.4382211425473,2258.228665180853,2101.1753084838833,69.81131983872494,88.35556289251917,85.06203983075574,3.2935230617634375,41.49191851939256,0.782112162875336,0.04184106319314074,4.184106319314074
2020-08-31,2258.26025390625,2391.099092371324,2239.283276982668,2362.6336269859507,222818800,2307.7357003348216,2082.7609790039064,2042.0469550461066,2321.602627695288,2258.231536883162,2106.7854851061106,55.73772912004826,77.12450328730756,83.47453252206611,-6.350029234758551,39.77171153801785,2.1394775583131276,-0.032520245269409775,-3.2520245269409775
2020-09-01,2324.679443359375,2324.679443359375,2229.794568120217,2267.74851821588,85330800,2316.5464390345983,2092.059697265625,2046.6055435672884,2322.2179908281055,2264.272255653727,2114.5674121865845,59.70149884233257,72.74472522492897,81.32857106263869,-8.583845837709717,38.34313614239773,0.8132471214962463,0.012396744300974483,1.2396744300974483
2020-09-02,2305.702392578125,2353.1448286394034,2296.2139053658693,2324.6793670026364,93203600,2324.0016741071427,2101.5861376953126,2050.718191964286,2318.9148711781095,2268.038631737763,2121.3936614862823,57.97101287144257,66.97043664963348,78.45694418003765,-11.486507530404168,36.265353990905766,0.8714363998949455,0.008298788855131134,0.8298788855131134
2020-09-03,2267.74853515625,2334.1679483198222,2258.260047561454,2305.702485535434,129014800,2324.0016741071427,2109.8980517578125,2054.10929107666,2308.6816039737378,2268.012259321262,2126.6206212602096,50.0,58.655567382917525,74.49666882061364,-15.84110143769611,33.26534478658838,1.2847688015049787,-0.028455293056445785,-2.8455293056445785
2020-09-04,2248.771728515625,2267.748705127571,2220.3062635977058,2258.260216821598,106844400,2317.90194266183,2118.3617895507814,2057.1040978064902,2296.6996288821156,2266.263120157113,2130.9831608050463,42.62295566007931,49.95880982218796,69.5890970209285,-19.630287198740547,31.76345866702974,1.054709363723717,-0.028688326220093763,-2.8688326220093763
2020-09-07,2220.3056640625,2258.2596070379273,2191.8402068309297,2248.771121294071,100673600,2312.4799281529017,2126.408017578125,2059.5768488103695,2281.4208359181926,2262.0851696030572,2134.173250207098,43.33330474422035,40.304982548179396,63.732274126378684,-23.427291578199288,31.132914467479573,1.0103361307346468,-0.025000206377592926,-2.5000206377592926
2020-09-08,2267.74853515625,2277.237022751046,2229.7945847770657,2239.2830723718616,60346000,2311.124441964286,2132.670419921875,2062.683888905084,2278.6863757658043,2262.600021016984,2138.9437960981395,48.437514448101616,36.06674311820825,58.1991679247446,-22.13242480653635,30.384056873740814,0.6150511932835016,-0.043999970770498886,-4.399997077049889
2020-09-09,2191.840576171875,2239.283012885552,2182.3520888291396,2239.283012885552,98282200,2300.9581996372767,2138.3635131835936,2064.583251953125,2261.317215847019,2256.167344212883,2140.8329668150586,38.80596556378879,26.279832385223926,51.81530081684047,-25.535468431616543,31.276907472563117,0.9811728446826574,-0.0905511428157546,-9.05511428157546
2020-09-10,2040.0245361328125,2096.95545342024,2040.0245361328125,2096.95545342024,172775200,2281.303475516183,2141.2100537109377,2064.2273285354395,2217.0586799041776,2236.517998023786,2137.232665719264,32.098765824267545,6.201858304866619,42.692612314445704,-36.490754009579085,33.61395930635399,1.6253742284008688,-0.14682552202428012,-14.682552202428012
2020-09-11,2077.978759765625,2096.9557347406535,1916.6744724778823,1916.6744724778823,271155800,2267.0707397460938,2145.271125488281,2064.423777553013,2189.242695876467,2222.1053400003166,2135.116454792348,37.037043507816726,-6.571737260942427,32.83974239936808,-39.411479660310505,36.54820193083053,2.3794446355486603,-0.12048198747032635,-12.048198747032634
2020-09-14,2182.352294921875,2191.840783160666,2077.9789242951765,2077.9789242951765,143569800,2253.5157732282364,2151.3437573242186,2066.0847425863776,2187.864615685549,2218.491426811367,2136.8034490826885,37.804906365736706,-8.17855448937189,24.636083021620085,-32.81463751099197,37.88152351491209,1.2324585586627312,-0.033613468090346266,-3.3613468090346266
2020-09-15,2153.88671875,2210.8176452367843,2125.421255506608,2182.352181993392,128927400,2235.216561453683,2156.5434448242186,2067.304214477539,2181.069036298439,2212.618271533061,2137.413565856521,33.333370393229856,-11.615012189295157,17.385863979437037,-29.000876168732194,37.91598496424677,1.086734141689456,-0.07346936589354613,-7.3469365893546135
2020-09-16,2144.398193359375,2182.35214368432,2134.9097057781387,2182.35214368432,57936000,2217.5950840541295,2161.4774584960937,2068.36029638003,2173.7348677106265,2206.4164462445437,2137.6630168387655,33.75002774031718,-14.931948171230488,10.922301549303532,-25.85424972053402,37.950445360591495,0.49014560799975565,-0.06995881156994743,-6.995881156994743
2020-09-17,2115.9326171875,2182.352026695628,2096.955643042321,2125.42110426009,76432000,2199.9735892159597,2165.8421606445313,2069.003165580131,2162.174417606001,2198.1906436029944,2136.886931136935,33.75001688540503,-19.6312807500326,4.8115850894363055,-24.442865839468908,38.40831242080043,0.6576258032431298,-0.06694565804593922,-6.694565804593921
2020-09-18,2115.9326171875,2153.8865654778588,2087.4671559697313,2115.9326171875,91596600,2189.8073294503347,2169.6375537109375,2069.6288916015624,2152.9260575223007,2190.712641201586,2136.138562781598,39.130437214568026,-23.089375724877755,-0.7686070734265069,-22.320768651451246,41.04923386185135,0.7790258056773868,-0.05907185226657474,-5.907185226657474
2020-09-21,2077.978759765625,2134.9096846907105,2049.5132973030823,2115.932709715682,52930000,2172.1858520507812,2172.863640136719,2069.738758287932,2137.9365979709655,2180.464106525589,2134.061426959599,30.30308523648516,-28.563240747656437,-6.327533808272493,-22.235706939383945,43.55386475243556,0.46593076073473927,-0.06410239211679492,-6.4102392116794915
2020-09-22,2011.5594482421875,2059.00188805922,2002.0709602787808,2011.5594482421875,113596600,2151.1756417410716,2173.053408203125,2068.9831828327924,2112.66116802521,2165.1091375907345,2129.68635629112,28.16907814187124,-37.82478103520543,-12.626983253659082,-25.19779778154635,46.540489138266565,1.0082946254068914,-0.11297067683759343,-11.297067683759343
2020-09-23,1973.60546875,2040.0248835637021,1945.1400052584136,2011.5594200721155,84710800,2130.1654227120534,2172.6738720703124,2067.7603916266025,2084.850028170168,2147.6997131506673,2124.112038878937,28.169073037688122,-47.67758981217548,-19.637104565362364,-28.04048524681312,50.40921010302656,0.7499020913846792,-0.09956705327676252,-9.956705327676252
2020-09-24,1926.1629638671875,1954.6284263873922,1897.6975013469826,1916.6744763604524,121965000,2107.1219395228795,2171.914792480469,2065.9680191233188,2053.112615309572,2127.5600086703507,2117.0424290570886,27.027077303198027,-58.638279815414535,-27.4373396153728,-31.200940200041735,52.605761529170955,1.0662374150065452,-0.05581382490696285,-5.581382490696285
2020-09-25,2030.5362548828125,2030.5362548828125,1926.162895986967,1973.605331848715,140455600,2093.56698172433,2172.6738720703124,2065.5251220703126,2048.5973432242204,2118.739667416938,2113.9529228365786,37.804919950202745,-58.23139800114586,-33.596151292527416,-24.635246708618446,53.24860886673101,1.1940635009022067,-0.022831082685447424,-2.2831082685447424
2020-09-28,1954.62841796875,2059.001780093295,1954.6284179687502,2049.5132926274273,99702600,2071.20125906808,2171.535251464844,2064.1560269579477,2029.8035581731265,2103.8204629216484,2108.262761948442,30.588252210145853,-63.30433629933714,-39.53778829388936,-23.766548005447774,54.549318471041325,0.8944147988507294,-0.10434789904591324,-10.434789904591323
2020-09-29,1926.1629638671875,1992.5823764143317,1907.1859888537176,1973.605401400862,111325600,2052.224286760603,2170.01708984375,2062.4731847251333,2009.075439311939,2087.6697811894246,2101.759197731254,32.50001889559357,-68.82819214449091,-45.39586906400967,-23.43232308048124,54.36192916532365,0.9871725455693062,-0.10572689496640342,-10.572689496640342
2020-09-30,1882.5159912109375,1954.628498938776,1844.5620397752332,1935.6515232209238,151529800,2040.97367640904,2167.6259887695314,2060.305025767131,1983.7635496917387,2069.0194366459255,2093.9290832126712,37.900908807897586,-75.85344235307866,-51.48738372182348,-24.366058631255186,52.60113286890705,1.3098087804586265,-0.12212386811340181,-12.212386811340181
2020-10-01,1973.60546875,1973.60546875,1890.1067758413462,1897.6975661057693,78954200,2033.5184413364955,2167.8157592773437,2059.2728881835938,1981.7319335033912,2060.3454395644776,2089.631811267576,42.58760748075784,-73.22673200223949,-55.83525337790668,-17.391478624332805,49.28783637474085,0.6975648638968291,-0.06726449948424229,-6.726449948424229
2020-10-02,1973.60546875,1983.093956580529,1897.6975661057693,1964.1169809194712,99143400,2018.60795375279,2168.574841308594,2058.2650361902574,1980.106640552713,2052.4599876722523,2085.4880133205197,32.59492691728637,-70.33427537976195,-58.735057778277735,-11.599217601484213,48.37095430400746,0.8789276563799724,-0.06726449948424229,-6.726449948424229
2020-10-05,2030.5362548828125,2040.024742055162,1964.1168446763654,1992.582306193414,74300800,2009.7972063337054,2168.9543774414065,2057.9426085006357,1990.192563418733,2050.4669210550305,2083.525450519173,40.181254145449124,-62.7250882446649,-59.53306387155517,-3.1920243731097315,46.604863064076866,0.6664838565085575,-0.022831082685447424,-2.2831082685447424
2020-10-06,2087.46728515625,2106.4442604758524,2068.490309836648,2087.46728515625,89104400,2005.730712890625,2169.523684082031,2058.2819726001258,2009.6475077662365,2053.8305905187776,2083.66623032764,45.78651665091053,-51.507151883449296,-57.927881473934,6.420729590484704,43.822032703394626,0.7890953296099201,0.03773581585192276,3.773581585192276
2020-10-07,2106.444091796875,2106.444091796875,2040.0246834969735,2049.5131703969596,88748600,2005.0529610770088,2168.3850561523436,2058.8292694091797,2029.0068245723642,2058.613636089514,2084.4797253801125,49.287745893978325,-40.61737498086927,-54.46578017532106,13.848405194451786,40.77402008504721,0.7892762742655146,0.0673075876360485,6.730758763604849
2020-10-08,2068.490478515625,2115.9329206834145,2059.001990082067,2106.4444322498566,88763400,2001.6642368861608,2167.246447753906,2058.937822320488,2036.9035553610165,2059.5115308555237,2083.908680849238,46.63074491429269,-34.65026108839629,-50.50267635793611,15.852415269539819,38.0089763533016,0.8200426413230598,0.0738917305120872,7.3891730512087195
2020-10-09,2106.444091796875,2115.932578696861,2068.4901441969314,2068.4901441969314,90248600,2003.697474888393,2164.7794409179687,2059.4656697591145,2050.8116626481883,2063.7781273047376,2084.713516954511,52.021557220122155,-26.552658419853287,-45.71267277031955,19.160014350466263,34.652427524788294,0.9097910764694034,0.03738314779237628,3.738314779237628
2020-10-12,2134.909912109375,2144.398400607639,2106.4444466145833,2115.932935112847,77947000,2012.5082223074776,2163.0715258789064,2060.2947273673594,2067.631312540426,2070.244653196068,2086.506245352899,59.259277585625824,-17.635010738147685,-40.09714036388518,22.462129625737496,30.968834651632463,0.8126596710952676,0.09223312854929921,9.223312854929922
2020-10-13,2153.88671875,2153.88671875,2096.9557922632157,2134.9097432544054,69863400,2025.385454450335,2162.8817504882813,2061.312031621518,2084.882393782341,2077.8484773373348,2088.912690831367,63.929635751283016,-8.933461617466037,-33.864404614601355,24.93094299713532,27.968334550248855,0.7515206095518719,0.11822662939464279,11.82266293946428
2020-10-14,2191.840576171875,2191.840576171875,2134.909652115463,2172.863601486404,109787200,2044.3624267578125,2162.6919799804687,2062.715564358619,2106.274030260248,2088.211395413202,2092.588686736385,70.83336284780088,1.0134553696275361,-26.88883261775558,27.902287987383115,26.23071557686415,1.148939127173297,0.16431445278824053,16.431445278824054
