# Stock Price Prediction Results
# Ticker: BMRI.JK
# Model: patchtst
# Period: 2020-01-01 to 2025-05-23
# Lookback: 60 days
# Forecast Days: 20 days
# Generated: 2025-05-23 09:42:14.367285

## Historical Data
Date,Actual,Predicted,Error,Error_Percent
2020-04-13,1770.8228672572545,1898.148101088542,127.3252338312875,7.1901733474051905
2020-04-14,1782.2090454101562,1921.2257474416463,139.01670203149,7.800246687643582
2020-04-15,1796.848432268415,1878.250435774637,81.40200350622194,4.530265438329526
2020-04-16,1789.799839564732,1898.2650681856178,108.46522862088568,6.060187637924011
2020-04-17,1774.6182425362724,1829.843069249338,55.22482671306557,3.1119271395598087
2020-04-20,1768.3829607282366,1852.2166270180899,83.83366628985323,4.740696339628252
2020-04-21,1759.4366629464287,1817.8894891285618,58.452826182133094,3.3222466834495457
2020-04-22,1756.1834629603795,1836.6989413393133,80.51547837893372,4.584684919149031
2020-04-23,1749.4059622628351,1813.2900914113293,63.88412914849414,3.651761256481646
2020-04-24,1729.2090454101562,1829.3560365451292,100.14699113497295,5.791491283300498
2020-04-27,1700.7435825892858,1799.27278497778,98.52920238849424,5.793301435745482
2020-04-28,1674.3113752092634,1803.3206466372699,129.0092714280065,7.705213817345196
2020-04-29,1653.4367152622767,1778.8273555092628,125.3906402469861,7.583637105040091
2020-04-30,1647.7436349051336,1791.28282734658,143.5391924414464,8.711257588909483
2020-05-04,1642.8638392857142,1763.7791765201493,120.91533723443513,7.360034005435703
2020-05-05,1633.3753487723213,1767.897370838011,134.52202206568973,8.235830310944712
2020-05-06,1626.8689400809153,1742.784916096134,115.9159760152188,7.125096137704462
2020-05-08,1626.5978393554688,1760.204631553485,133.60679219801614,8.213879851885034
2020-05-11,1622.5313633510043,1729.0682951121366,106.53693176113234,6.56609383137607
2020-05-12,1612.771772112165,1732.570907219101,119.79913510693586,7.428151780585857
2020-05-13,1603.5543823242188,1712.4783221434238,108.92393981920509,6.792656427487598
2020-05-14,1588.915012904576,1711.2161442958895,122.30113139131345,7.6971474495507435
2020-05-15,1568.8536464146205,1675.8289492265758,106.97530281195532,6.818692301632553
2020-05-18,1553.672066824777,1662.8342476417292,109.16218081695229,7.026076039330865
2020-05-19,1545.8101719447545,1640.4705577811674,94.66038583641284,6.12367466293241
2020-05-20,1543.6413748604912,1638.4575807105134,94.81620585002224,6.14237266467358
2020-05-26,1546.3523559570312,1617.3063862562522,70.9540302992209,4.588477524277302
2020-05-27,1536.8638654436384,1618.298930180006,81.43506473636762,5.298781926456459
2020-05-28,1536.8638654436384,1600.5116637176093,63.64779827397092,4.141407687765374
2020-05-29,1543.6413661411827,1615.228220031495,71.58685389031234,4.637531453906694
