Day,Actual,Predicted
199,6061.449253627233,5882.972628747961
200,6051.054408482142,5858.036368804724
201,6055.149309430803,5856.240490392409
202,6053.259347098216,5836.56039064845
203,6054.834298270089,5831.257305828656
204,6048.534423828125,5836.38956780973
205,6039.084507533483,5836.236481616562
206,6026.169642857143,5849.585632100886
207,6034.044573102679,5833.228656491632
208,6036.249546595982,5824.351207091878
209,6041.28955078125,5832.919040096451
210,6031.209716796875,5816.514537165134
211,6031.209716796875,5798.616195397224
212,6017.349958147322,5812.906421298491
213,5998.765206473215,5805.040305096121
214,5996.875209263393,5834.519643207244
215,5993.095354352678,5822.726151518284
216,5985.220493861606,5824.475880212073
217,5972.620675223215,5820.238716129859
218,5965.375767299107,5811.126385326865
219,5965.375767299107,5796.716824519112
220,5968.525809151785,5779.046648337196
221,5941.751220703125,5753.587673951483
222,5913.40168108259,5766.383027813504
223,5878.1222098214275,5750.610500505275
224,5856.072544642858,5741.80003707756
225,5831.817905970983,5746.566717519718
226,5809.138253348215,5716.1652460403
227,5795.908517020091,5702.86741128777
228,5765.039027622768,5665.667294147543
229,5731.019461495535,5634.753268051742
230,5698.889892578125,5620.764909525756
231,5669.910400390625,5597.876801642741
232,5647.230678013393,5578.554706618238
233,5616.739118303572,5557.127288986681
234,5586.93488420759,5516.857440662533
235,5557.326381138393,5493.595743920038
236,5527.030517578125,5442.48165884488
237,5524.093610491072,5408.497126663168
238,5523.969587053572,5387.99520030853
239,5520.69123186384,5354.13198333839
240,5520.558384486607,5343.441349381874
241,5515.984654017857,5321.984485474692
242,5518.279087611607,5301.433223693347
243,5523.137660435268,5302.887628628662
244,5543.585484095982,5287.031325805276
245,5556.695661272322,5287.93821943443
246,5572.116838727678,5284.797369467855
247,5583.93505859375,5276.437468497309
248,5597.35027204241,5290.295901789613
249,5619.070207868303,5306.976700330533
250,5643.984235491072,5313.612358272745
251,5650.052943638393,5339.70356658221
252,5659.315848214285,5339.729224448107
253,5668.89812360491,5365.587101158311
254,5677.202741350447,5385.378872889075
255,5689.020926339285,5398.228469890407
256,5709.14372907366,5416.147906212494
257,5727.350062779018,5446.400940910684
258,5727.350062779018,5455.36233802604
259,5731.182965959822,5474.471679404132
260,5729.586007254465,5483.7587075557985
261,5732.14128766741,5513.52992541655
262,5726.711390904018,5534.979470804937
263,5723.517368861607,5547.043489388685
264,5715.851527622768,5557.6819466111965
265,5712.018659319197,5542.446598582594
266,5708.824637276785,5550.073700571108
267,5711.379917689732,5543.615495184645
268,5724.156459263393,5543.443294742386
269,5734.37761579241,5526.9698255339445
270,5737.571742466518,5545.672429467422
271,5733.100027901785,5544.628119885346
272,5742.043561662947,5543.189815691381
273,5759.611188616072,5553.908690520427
274,5765.36052594866,5571.753564051016
275,5768.554547991072,5561.987129868102
276,5777.817417689732,5587.654552889168
277,5779.73388671875,5581.258684062802
278,5783.566824776785,5577.006194141228
279,5782.608642578125,5622.775866290451
280,5774.623325892857,5620.154631158391
281,5766.638078962053,5625.096353350105
282,5743.001674107143,5632.239916496758
283,5719.365304129465,5623.464237558379
284,5697.64533342634,5611.347870040184
285,5673.689557756697,5619.471598104173
286,5642.70671735491,5606.332015558078
287,5604.696847098215,5606.123825223387
288,5576.269321986607,5593.842317481066
289,5556.465924944197,5586.958690902002
290,5533.468331473215,5563.734361655478
291,5512.38720703125,5541.7335165512
292,5495.458391462053,5514.617371209412
293,5475.654889787947,5487.484780725389
294,5460.961983816965,5463.797490589853
295,5450.10205078125,5440.427307568736
296,5438.283830915178,5418.2073374016845
297,5424.229771205357,5405.5234833260265
298,5419.438616071428,5376.464830895341
299,5422.952078683035,5362.737786540481
300,5420.39679827009,5347.308454713674
301,5419.438546316965,5329.216043047339
302,5427.743233816965,5316.4156092722715
303,5423.590855189732,5303.933229714056
304,5416.883265904018,5299.132625784772
305,5413.68913922991,5303.346628907502
306,5408.259207589285,5303.053457654557
307,5409.856305803572,5304.370791037835
308,5406.662214006697,5290.770055707371
309,5393.24689592634,5287.458727302961
310,5399.635114397322,5283.508707458213
311,5407.93976702009,5269.320768619648
312,5419.758021763393,5270.5736129373
313,5422.952183314732,5271.238306644418
314,5435.4091796875,5264.106022626733
315,5453.935023716518,5277.876547593263
316,5463.19792829241,5264.449734709481
317,5487.153703962053,5279.139723937451
318,5513.664760044643,5305.473218269174
319,5551.674665178572,5314.225650147849
320,5591.281633649553,5322.594936042498
321,5627.055629185268,5347.473250536916
322,5666.662493024553,5371.070565941372
323,5707.547154017857,5401.927077089457
324,5736.613560267857,5434.270711256888
325,5764.721714564732,5480.922049670474
326,5778.136893136159,5535.075300351054
327,5804.009102957589,5578.892133384843
328,5826.367885044644,5630.694159226825
329,5843.296595982144,5656.124462238901
330,5858.628313337053,5689.45075823008
331,5870.766008649553,5726.270140192473
332,5880.667759486607,5740.120738364654
333,5878.751220703124,5747.329393278481
334,5868.530029296875,5787.931502355967
335,5866.613490513393,5799.930256972099
336,5862.141810825893,5820.155371115807
337,5859.267054966518,5824.1950212907495
338,5855.753487723215,5819.569028609916
339,5851.601143973215,5806.863907779639
340,5850.962332589285,5805.617004377245
341,5848.087681361607,5802.0705362689305
342,5850.32355608259,5819.326398186774
343,5845.532435825893,5824.914474738505
344,5846.490618024553,5829.026104698312
345,5845.212925502232,5832.971905632225
346,5845.851771763393,5821.102473548228
347,5846.490618024553,5814.337062572775
348,5851.601213727679,5811.638165041257
349,5852.24005998884,5809.316558678727
350,5882.903459821428,5812.199021881693
351,5895.999337332589,5820.452589079145
352,5922.51042829241,5819.771880730897
353,5951.25732421875,5836.021575464623
354,5994.697195870535,5819.320198970852
355,6035.58171735491,5838.916092698547
356,6080.618582589285,5848.8572242301325
357,6129.488420758928,5888.863605877625
358,6178.35822405134,5909.506306093809
359,6238.726841517858,5939.9628817147495
360,6313.149483816965,5979.762536731311
361,6381.503348214285,6047.8431869813185
362,6445.704868861607,6091.072041605016
363,6504.476422991072,6151.02551978219
364,6530.029261997768,6192.930841806689
365,6578.899065290178,6259.4072727366165
366,6614.992466517857,6343.430239930919
367,6652.044154575893,6396.790851975782
368,6669.292340959822,6435.649259374959
369,6683.02702985491,6476.669126725365
370,6694.845214843749,6521.316396391946
371,6704.10808454241,6553.592958487116
372,6702.830461774553,6580.4994497904545
373,6691.651018415178,6583.120684922515
374,6667.695242745535,6603.50043506337
375,6654.918840680803,6610.577873240195
376,6658.112932477678,6630.346311811033
377,6669.292271205357,6623.618957133319
378,6685.262799944197,6622.53409434709
379,6694.845075334822,6606.081719692825
380,6694.845075334822,6598.830703470203
381,6693.248011997769,6586.974186419376
382,6694.84504045759,6594.550833678309
383,6709.245291573659,6606.573868556799
384,6706.040457589285,6628.948388620778
385,6709.22917829241,6631.112603779084
