# Stock Price Prediction Results
# Ticker: ANTM.JK
# Model: transformer
# Period: 2020-01-01 to 2025-05-22
# Lookback: 60 days
# Forecast Days: 30 days
# Generated: 2025-05-22 21:25:30.895064

## Historical Data
Date,Actual,Predicted,Error,Error_Percent
2020-04-13,399.7655356270926,542.4481630921871,142.68262746509447,35.69157787483486
2020-04-14,412.51221793038496,539.2384529680901,126.72623503770512,30.720601603875714
2020-04-15,422.42630440848217,534.8812510151431,112.45494660666094,26.621198877311887
2020-04-16,427.9067622593471,535.2187754628402,107.31201320349311,25.07836348200852
2020-04-17,431.60145350864957,533.2755645317831,101.67411102313349,23.557407000506284
2020-04-20,435.7887704031808,535.1019037102542,99.31313330707337,22.789282343184603
2020-04-21,437.75927298409596,533.920291002877,96.16101801878102,21.966643302213864
2020-04-22,441.2076503208705,536.7804129190713,95.57276259820077,21.661628607005113
2020-04-23,444.04024396623885,536.182409065206,92.14216509896715,20.750859038347183
2020-04-24,445.88758850097656,538.8248616215832,92.93727312060662,20.84320701391379
2020-04-27,443.7323521205357,537.1644643554531,93.43211223491738,21.055961276751223
2020-04-28,439.8529292515346,539.278230772011,99.42530152047647,22.60421493376461
2020-04-29,438.49821036202565,536.6758494623707,98.17763910034506,22.3895187666306
2020-04-30,437.88242885044644,538.261940486586,100.37951163613957,22.92385010735907
2020-05-04,435.3577205113002,536.2149160082464,100.85719549694619,23.166511295239182
2020-05-05,431.9709232875279,537.5123897207329,105.54146643320502,24.432539493625743
2020-05-06,430.4314705984933,535.8359672163839,105.40449661789057,24.488101781064223
2020-05-08,432.278817313058,536.1590966637276,103.88027935066958,24.030851198391957
2020-05-11,432.8946010044643,535.5766778838577,102.68207687939338,23.719879305756102
2020-05-12,433.81827218191967,537.042718191649,103.22444600972932,23.794397937771194
2020-05-13,437.0819178989955,536.9704986542022,99.88858075520665,22.8535147908566
2020-05-14,438.4982147216797,537.8749709244247,99.37675620274501,22.662978517670975
2020-05-15,439.8529336111887,537.7962793426514,97.94334573146267,22.267293962859057
2020-05-18,441.76185825892856,538.4421795850085,96.68032132607993,21.88516720459216
2020-05-19,442.99342128208707,538.9514495918484,95.95802830976129,21.66127614989064
2020-05-20,444.7176077706473,540.368305623234,95.65069785258675,21.508187708618085
2020-05-26,446.6881103515625,540.5358940758193,93.84778372425683,21.009689210307084
2020-05-27,447.30389186314176,542.7833399973578,95.479448134216,21.345543794961912
2020-05-28,449.2128165108817,545.1568033059084,95.94398679502672,21.35824786573127
2020-05-29,451.36805289132246,547.5812604548954,96.21320756357295,21.315909920354635
2020-06-02,454.7548501150949,548.8506614713361,94.09581135624126,20.691546518399164
2020-06-03,455.98641095842635,550.9555593939051,94.96914843547876,20.827188300604288
2020-06-04,458.44953700474326,553.4383138489666,94.98877684422331,20.719570896467175
