# Stock Price Prediction Results
# Ticker: ANTM.JK
# Model: patchtst
# Period: 2020-01-01 to 2025-05-23
# Lookback: 60 days
# Forecast Days: 20 days
# Generated: 2025-05-23 09:00:49.835447

## Historical Data
Date,Actual,Predicted,Error,Error_Percent
2020-04-13,399.7655290876116,370.9185723160173,-28.846956771594307,-7.215969030004156
2020-04-14,412.51221357073103,382.94680092603994,-29.565412644691094,-7.167160552355788
2020-04-15,422.4263022286551,388.986660153997,-33.43964207465814,-7.9160890072980346
2020-04-16,427.9067600795201,386.8585246403682,-41.04823543915188,-9.592799008719489
2020-04-17,431.6014513288225,385.86350008599914,-45.737951242823385,-10.597265394266987
2020-04-20,435.78876822335377,392.943119851314,-42.84564837203976,-9.83174682236881
2020-04-21,437.75927080426897,399.82299913652804,-37.936271667740925,-8.666012166468315
2020-04-22,441.20764814104353,387.5242482257863,-53.68339991525721,-12.167377456271092
2020-04-23,444.0402439662389,382.1938789522551,-61.846365013983814,-13.928099052816053
2020-04-24,445.88758850097656,387.2097923812352,-58.677796119741345,-13.159773367320996
2020-04-27,443.7323543003627,395.7135410399908,-48.01881326037193,-10.821571335739915
2020-04-28,439.8529314313616,384.6392454125187,-55.21368601884291,-12.552760723719064
2020-04-29,438.4982125418527,380.16364101574976,-58.334571526102934,-13.303263242044608
2020-04-30,437.88243103027344,379.90120997652787,-57.98122105374557,-13.241275955585664
2020-05-04,435.3577226911272,383.2561077860019,-52.1016149051253,-11.967541217154377
2020-05-05,431.9709254673549,375.1123868289078,-56.8585386384471,-13.162584629262053
2020-05-06,430.4314727783203,371.3368437264728,-59.094629051847505,-13.729160804717052
2020-05-08,432.278819492885,369.5901342920189,-62.68868520086613,-14.501909965056232
2020-05-11,432.89460318429127,372.86783076762066,-60.02677241667061,-13.8663711617389
2020-05-12,433.8182743617466,376.1995247114787,-57.61874965026789,-13.281770975424962
2020-05-13,437.0819178989955,375.8286640812011,-61.253253817794416,-14.01413586547621
2020-05-14,438.4982147216797,377.3212677826844,-61.176946938995286,-13.951470014039865
2020-05-15,439.85293361118863,382.56607698112725,-57.28685663006138,-13.024093339502546
2020-05-18,441.7618582589285,376.3364743275639,-65.42538393136459,-14.81010248128235
2020-05-19,442.99342128208707,367.800460927714,-75.19296035437304,-16.973832283277197
2020-05-20,444.7176077706473,373.4432799479045,-71.2743278227428,-16.026873363534747
2020-05-26,446.6881103515625,382.2191557856927,-64.46895456586981,-14.432655150621763
2020-05-27,447.30389186314176,382.88695233893236,-64.4169395242094,-14.401157847273677
2020-05-28,449.2128165108817,382.77905770731445,-66.43375880356723,-14.788927733534054
2020-05-29,451.3680528913225,391.4163456157391,-59.95170727558343,-13.282222100468022
2020-06-02,454.7548501150949,403.3577436220085,-51.39710649308637,-11.302156861016032
2020-06-03,455.98641095842635,401.49250723710975,-54.4939037213166,-11.95077362212993
2020-06-04,458.4495370047433,400.8962615086802,-57.55327549606312,-12.55389543461741
2020-06-05,463.0679016113281,408.01981481782707,-55.04808679350106,-11.88769219415799
2020-06-08,468.9178248814174,420.2333734380939,-48.684451443323496,-10.382299170571113
2020-06-09,474.7677546909877,421.2734014551707,-53.494353235817016,-11.267478194814412
2020-06-10,479.3861192975725,429.93820633967886,-49.447912957893664,-10.314840369251394
2020-06-11,482.77292088099887,439.9956443807253,-42.77727650027356,-8.860744803625376
2020-06-12,486.1597224644252,451.6238570711085,-34.535865393316726,-7.103810496321791
2020-06-15,488.9307425362723,451.25413322963624,-37.67660930663607,-7.705919474646443
2020-06-16,493.85699898856024,456.26269096634616,-37.59430802221408,-7.612387411580436
2020-06-17,500.93848964146207,467.9372445180316,-33.001245123430465,-6.5878837034563915
2020-06-18,506.78841727120533,483.7394113521757,-23.04900591902964,-4.548053020457071
2020-06-19,511.4067818777902,494.90214246171456,-16.504639416075634,-3.2273016316822547
2020-06-22,514.6587153843471,495.3442195671537,-19.31449581719346,-3.7528745243863972
2020-06-23,517.29201398577,510.3283999858865,-6.963613999883535,-1.34616692537517
2020-06-24,519.6202741350446,518.0354603018495,-1.584813833195085,-0.3049946108883361
2020-06-25,520.4076516287668,515.7268428478819,-4.680808780884831,-0.8994504147344647
2020-06-26,519.0412227085659,518.4797441149698,-0.5614785935961208,-0.1081761079912111
2020-06-29,518.2877175467355,524.8151015623997,6.527384015664211,1.259413216767117
2020-06-30,519.0765228271484,528.2823074188537,9.20578459170531,1.77349276780349
2020-07-01,520.4796818324497,524.7383683180356,4.258686485585827,0.8182233878164648
2020-07-02,522.501484462193,530.4535406021929,7.952056139999854,1.5219202962044878
2020-07-03,524.8283168247768,521.7405893682798,-3.0877274564970776,-0.5883309565264883
2020-07-06,526.8586992536273,507.3981262301923,-19.46057302343496,-3.6936987186514565
2020-07-07,527.9682704380581,489.3746740703068,-38.593596367751275,-7.309832527574047
2020-07-08,530.6201477050781,495.74008955114994,-34.88005815392819,-6.573451517961345
2020-07-09,533.2691693987165,494.42960610328385,-38.83956329543264,-7.283294351935981
2020-07-10,535.7437395368304,489.8248424372431,-45.9188970995873,-8.571056217901084
2020-07-13,540.692866734096,487.39131195454155,-53.301554779554465,-9.858009613018865
2020-07-14,544.0953935895648,486.8486959097547,-57.24669767981004,-10.5214450175981
2020-07-15,547.4979248046875,488.9739560164051,-58.52396878828239,-10.68934988368404
2020-07-16,550.2818167550223,486.4030412630751,-63.87877549194718,-11.608374753982668
2020-07-17,554.302978515625,497.09179831069406,-57.21118020493094,-10.321283201136225
2020-07-20,557.0868704659598,506.7976342612249,-50.28923620473489,-9.027180296435969
2020-07-21,562.3453281947544,510.33522071871886,-52.01010747603556,-9.248784486749242
2020-07-22,566.9851422991071,507.80412700854254,-59.181015290564574,-10.437842348141151
2020-07-23,572.5529174804689,515.863591854178,-56.68932562629084,-9.9011504256678
2020-07-24,575.3368050711496,525.1990686989042,-50.1377363722454,-8.714501824030721
2020-07-27,579.9766148158482,531.5380371225395,-48.438577693308616,-8.351815651858418
2020-07-28,583.6884678431919,541.5844416251807,-42.1040262180112,-7.213441508205788
2020-07-29,588.6376037597656,545.7874173184441,-42.85018644132151,-7.279553016597543
2020-07-30,593.8960614885602,548.8713916076207,-45.02466988093954,-7.581237324269882
2020-08-03,595.4426705496652,555.5955976964253,-39.847072853239865,-6.69200828628157
2020-08-04,598.2265625,568.1724606449105,-30.05410185508947,-5.02386616359742
2020-08-05,604.1036551339286,566.4356479600565,-37.66800717387207,-6.235354951712906
2020-08-06,615.5485273088727,562.9684755385673,-52.58005177030543,-8.541983196707669
2020-08-07,626.68408203125,568.8843244818416,-57.799757549408355,-9.223109251804186
2020-08-10,637.5103062220982,581.7937984607993,-55.716507761298885,-8.739703063229877
2020-08-11,644.6246817452567,597.2083871822335,-47.41629456302314,-7.355643664565911
2020-08-12,649.8831307547433,601.0190369977763,-48.86409375696701,-7.518904776035436
2020-08-13,654.8322623116629,604.5225532260732,-50.3097090855897,-7.682839099586872
2020-08-14,661.0186723981585,602.4159163948524,-58.602756003306126,-8.86552202688872
2020-08-18,665.9678126743862,608.8543872739247,-57.11342540046155,-8.576003871884751
2020-08-19,670.6076267787388,610.8465093504843,-59.761117428254465,-8.91148788678661
2020-08-24,673.7008274623325,620.0209968393877,-53.67983062294479,-7.967903323667224
2020-08-25,677.4126761300223,622.233187854686,-55.179488275336325,-8.14562381539273
2020-08-26,682.671125139509,628.4383161139685,-54.232809025540405,-7.944207251252575
2020-08-27,688.2389003208706,620.9594159982412,-67.2794843226294,-9.775600346226053
2020-08-28,692.5693926130023,626.1911521254219,-66.37824048758034,-9.584345077269612
2020-08-31,691.6414271763393,625.9582107252106,-65.68321645112871,-9.496715186550308
2020-09-01,691.6414271763393,632.1645092082634,-59.476917968075895,-8.599386276049627
2020-09-02,693.1880405970982,620.6318536474631,-72.55618694963505,-10.467028093435745
2020-09-03,695.043962751116,624.3462776341257,-70.69768511699033,-10.171685376153109
2020-09-04,698.4464896065848,630.9194579866372,-67.52703161994759,-9.668175389926244
2020-09-07,701.8490164620536,638.5156813940742,-63.333335067979306,-9.023783403905862
2020-09-08,704.3235822405134,637.6360409034528,-66.68754133706057,-9.468310165751062
2020-09-09,703.7049342564175,642.8402266195852,-60.864707636832236,-8.6491801711105
2020-09-10,700.3024030412946,649.3855890813294,-50.916813959965225,-7.27068959621474
2020-09-11,699.9930899483817,650.0513795366772,-49.941710411704435,-7.134600488040131
2020-09-14,700.6117292131696,640.0811064490326,-60.53062276413698,-8.639681615395823
2020-09-15,701.8490208217075,640.5003809084341,-61.34863991327347,-8.74100242263614
2020-09-16,701.8490208217075,650.6009500541559,-51.24807076755167,-7.301865393721243
2020-09-17,699.0651375906808,663.6751581050012,-35.389979485679646,-5.062472376701656
2020-09-18,697.2092154366629,656.039715483778,-41.16949995288496,-5.904898994644019
2020-09-21,692.5694013323102,653.9336804819246,-38.63572085038561,-5.578606386025901
2020-09-22,685.4550170898438,661.2350074992564,-24.220009590587324,-3.53342071860753
2020-09-23,680.5058855329241,672.6175400678148,-7.888345465109296,-1.1591884262590473
2020-09-24,674.0101492745536,662.0897389410538,-11.920410333499717,-1.7685802426461708
2020-09-25,668.133061000279,653.8187645076852,-14.314296492593826,-2.1424319986745646
2020-09-28,661.9466465541294,656.220398033906,-5.7262485202234075,-0.8650619426856111
2020-09-29,656.9975149972098,669.0232813448755,12.025766347665694,1.8304127600416824
2020-09-30,654.832271030971,657.3142229094498,2.4819518784787533,0.37902100862731714
2020-10-01,652.3577008928572,643.5776682046377,-8.780032688219535,-1.3458923955680506
2020-10-02,647.7178867885044,643.0809583666099,-4.636928421894481,-0.7158870422561838
2020-10-05,642.4594247000558,651.0635562280218,8.604131527965933,1.3392490166959465
2020-10-06,637.8196105957031,645.6968431476828,7.8772325519796595,1.2350251420809366
2020-10-07,634.1077575683594,632.5308226833195,-1.5769348850399183,-0.24868563208989258
2020-10-08,629.7772609165737,637.4626806106301,7.68541969405635,1.220339343924714
2020-10-09,629.7772609165737,637.4555923980788,7.678331481505097,1.2192138328922997
2020-10-12,632.5611441476004,622.3715417392955,-10.18960240830495,-1.6108486116446208
2020-10-13,633.4891052246094,621.1737341230229,-12.315371101586493,-1.9440541281637298
2020-10-14,648.0271911621094,629.117045900719,-18.910145261390426,-2.918109844662351
2020-10-15,660.7093418666294,640.831922020031,-19.8774198465984,-3.0084968664800336
2020-10-16,674.0101405552457,659.6944914931222,-14.315649062123498,-2.123951584813004
2020-10-19,695.0439583914621,676.6613987632878,-18.38255962817425,-2.644805325797946
