Date,"('Close', 'ETH-USD')","('High', 'ETH-USD')","('Low', 'ETH-USD')","('Open', 'ETH-USD')","('Volume', 'ETH-USD')",SMA_14,SMA_50,SMA_200,EMA_9,EMA_21,EMA_55,RSI,MACD,Signal_Line,MACD_Histogram,ADX,Volume_Ratio,Momentum,ROC
2020-07-13,239.60458374023438,244.31051635742188,238.2323760986328,242.18186950683594,7787751468,235.81411198207311,233.86397200364334,233.86397200364334,239.07302468765607,236.04608734125893,233.7375855284462,60.6060967109692,2.669504278762531,1.6947434042355902,0.9747608745269409,35.97318598677449,1.1276981579453982,0.0630804333934265,6.3080433393426505
2020-07-14,240.21148681640625,242.0037841796875,237.7961883544922,239.97561645507812,7357458555,236.8067180088588,234.09906514485678,234.09906514485678,239.3007171134061,236.42476002081776,233.96879628873052,63.23084003747033,2.6436212450872745,1.8845189724059273,0.7591022726813472,35.97318598677449,1.0767530887856953,0.04861909005641318,4.861909005641318
2020-07-15,238.42352294921875,241.40269470214844,237.09617614746094,240.14364624023438,6189328448,237.32886832101005,234.25351006644112,234.25351006644112,239.12527828056866,236.60646574158147,234.12789366946222,57.38319047529516,2.450586180921192,1.9977324141089805,0.4528537668122117,33.21544057510181,0.9112742174589425,0.047257793061727504,4.72577930617275
2020-07-16,233.64088439941406,239.00625610351562,231.6211700439453,238.45091247558594,5832057567,237.6323460170201,234.2323850434402,234.2323850434402,238.02839950433776,236.33686743774808,234.11050048124622,54.041252878087526,1.8898999508246277,1.9761659214521101,-0.08626597062748242,34.76218202753374,0.867326489437642,-0.03258387524487272,-3.2583875244872718
2020-07-17,232.77308654785156,234.41506958007812,232.10997009277344,233.69139099121094,5859850529,238.15991864885603,234.1837417602539,234.1837417602539,236.97733691304055,236.01288735684838,234.06273569791068,57.471318656486964,1.3598525065978322,1.8529032384812547,-0.4930507318834225,36.73270428813803,0.8783735227918845,-0.026361729414514423,-2.6361729414514423
2020-07-18,235.4838104248047,236.54397583007812,232.32489013671875,232.85568237304688,5397402117,238.61775425502233,234.22567945911038,234.22567945911038,236.67863161539339,235.9647894539353,234.11348836672835,56.61437095878194,1.1453163566432067,1.7113858621136453,-0.5660695054704385,39.04603297584815,0.8139864945724063,-0.04534885634247088,-4.534885634247088
2020-07-19,238.48751831054688,239.1606903076172,233.2797393798828,235.4582977294922,6251377305,239.3908200945173,234.35886192321777,234.35886192321777,237.0404089544241,236.1941284409,234.26970372186472,60.81275509690748,1.2037924652947254,1.6098671827498614,-0.406074717455136,41.5650437691185,0.9461625766864905,-0.018634341423057976,-1.8634341423057976
2020-07-20,236.15316772460938,239.5762481689453,234.85264587402344,238.494873046875,5600686192,239.00817326137,234.41323482629025,234.41323482629025,236.86296070846117,236.19040473941902,234.3369702933913,43.04923661976069,1.0496726465247832,1.4978282755048458,-0.44815562898006256,42.31495065321807,0.8508557754106574,-0.020050284958227582,-2.005028495822758
2020-07-21,245.0167236328125,246.18626403808594,235.68096923828125,236.30250549316406,6806696015,239.4325441632952,234.72510214412912,234.72510214412912,238.49371329333144,236.99279736609117,234.71839005551348,56.60652232930636,1.624025708296415,1.5230677620631596,0.10095794623325527,44.14172885378617,1.0313858109057021,0.023213022308932407,2.3213022308932407
2020-07-22,262.1906433105469,262.98504638671875,242.48434448242188,245.03726196289062,7702077383,240.5411605834961,235.50983189174107,235.50983189174107,243.23309929677453,239.28351063376894,235.69954195747897,64.22761384636817,3.4255092984120097,1.9035560693329296,1.52195322907908,46.195412998483405,1.154032355437652,0.08284311726813565,8.284311726813565
2020-07-23,274.6890563964844,277.5834655761719,261.0470886230469,262.3886413574219,10281309262,242.80352456229073,236.5981436835395,236.5981436835395,249.5242907167165,242.50219661219762,237.09202461601487,74.98335428390683,5.794915328310566,2.6818279211284572,3.1130874071821086,48.51241437816551,1.4830229142632732,0.14642655039640884,14.642655039640884
2020-07-24,279.2154235839844,286.1928405761719,269.2397766113281,274.7226867675781,9466060358,245.53427015032088,237.7499620592272,237.7499620592272,255.4625172901701,245.83976270054185,238.5964317220138,79.01353942785147,7.946326377196215,3.734727612342009,4.211598764854205,52.32918392870124,1.3249329483311865,0.1623733206288709,16.237332062887088
2020-07-25,304.0567626953125,306.7409973144531,279.0263671875,279.0263671875,10785021813,250.14845493861608,239.49487786543997,239.49487786543997,265.1813663711986,251.13221724552102,240.93430068534587,86.21065292254941,11.522993693583572,5.292380828590321,6.230612864993251,53.845078791120415,1.4536636109456695,0.275280051792846,27.528005179284598
2020-07-26,309.64361572265625,316.3863220214844,300.267822265625,303.6923828125,12003973026,254.97073473249162,241.29356345152243,241.29356345152243,274.07381624149014,256.45143528889696,243.38820479382125,86.64678581373809,14.639584639446298,7.161821590761518,7.47776304868478,54.871981408243954,1.5835846859836027,0.32529722492110547,32.529722492110544
2020-07-27,321.51409912109375,330.7012023925781,309.6579284667969,309.6579284667969,15644257058,260.821414402553,243.29907684326173,243.29907684326173,283.56187281741086,262.3662229100058,246.17841530550956,90.36740504825119,17.861458447738926,9.301748962157,8.559709485581926,56.05706134089903,1.9457084296129519,0.38123399010305925,38.123399010305924
2020-07-28,316.6572570800781,325.9059753417969,307.7213439941406,321.8297424316406,12357108065,266.2818265642439,245.08830075147677,245.08830075147677,290.1809496699443,267.30177147092144,248.69551679745845,86.15997447845393,19.794728779194998,11.4003449255646,8.394383853630398,57.22905915617745,1.5136804607037906,0.34470924565404015,34.47092456540402
2020-07-29,318.1908874511719,324.38079833984375,313.1095886230469,316.55535888671875,10878845706,271.9794954572405,246.8288385300409,246.8288385300409,295.78293722618986,271.92805474185326,251.17749432080535,87.82214014793053,21.2061591963581,13.3615077797233,7.8446514166348,59.07617804444315,1.3129022789052172,0.33420352438251766,33.42035243825177
2020-07-30,334.5866394042969,338.6311950683594,315.7510986328125,318.1449890136719,11827689045,279.18990652901783,248.8697176201399,248.8697176201399,303.5436776618113,277.62428971116634,254.1563923595015,93.11572417171313,23.378238349127116,15.364853893604064,8.013384455523052,63.61729081479207,1.3892992728153368,0.41682045863757344,41.682045863757345
2020-07-31,345.5546569824219,348.6113586425781,329.3409423828125,334.63372802734375,12030600492,287.24573298863004,251.0671026056463,251.0671026056463,311.9458735259334,283.79977764491684,257.4206160960344,94.34494421943751,25.68853266765268,17.42958964841379,8.258943019238892,68.01593321636706,1.3620374319914987,0.4103309025561772,41.03309025561772
2020-08-01,385.19970703125,388.84796142578125,343.5874328613281,345.7986145019531,14045259477,297.93972560337613,254.0478271484375,254.0478271484375,326.5966402269967,293.0179530436744,261.98415505800637,95.61775263858469,30.368413602955002,20.017354439322034,10.351059163632968,72.23457319301677,1.5257895202280103,0.4691588615349911,46.91588615349911
2020-08-02,370.6717224121094,411.2283020019531,357.1436462402344,385.54986572265625,18909744275,307.38145446777344,256.5831292193869,256.5831292193869,335.41165666401923,300.077386622623,265.8658538920815,87.63303676930562,32.5299806498507,22.519879681427767,10.010100968422933,75.98786862051081,1.9372078028876436,0.34942297037521675,34.942297037521676
2020-08-03,386.295166015625,396.5069885253906,369.3363342285156,371.13385009765625,12834648062,318.1058829171317,259.3429597895196,259.3429597895196,345.5883585343404,307.91536656744137,270.16690075363664,89.7386812857689,35.09911864470922,25.03572747408406,10.063391170625163,81.67955011164294,1.278962906680014,0.3835022473227825,38.35022473227825
2020-08-04,389.87548828125,400.70062255859375,382.985107421875,386.1564636230469,14086704221,328.4529375348772,262.06238746643066,262.06238746643066,354.4457844837223,315.3662867232421,274.4422074510514,89.44344950820457,36.99759584540658,27.428101148348563,9.569494697058015,86.18663277674241,1.3505859868724293,0.2822457386745718,28.22457386745718
2020-08-05,401.590576171875,406.303955078125,386.2184753417969,389.7108154296875,12875466638,338.41007559640065,264.9099015216438,264.9099015216438,363.87474282135287,323.20485849129966,278.98322061965223,89.12001364789961,38.99791865950243,29.74206465057934,9.255854008923091,89.41673909629013,1.1941366551781991,0.2969444735187903,29.694447351879028
2020-08-06,394.9619445800781,403.4886779785156,392.6001892089844,401.5838623046875,11304626458,347.0009961809431,267.5109423828125,267.5109423828125,370.0921831730979,329.72822995391584,283.12531790395315,84.90221257120186,39.59192268989568,31.71203625844261,7.879886431453073,91.74114655334134,1.0226287317733378,0.2284436224096078,22.84436224096078
2020-08-07,379.5128479003906,398.2490234375,367.9355163574219,395.22686767578125,12751687084,354.16509791782926,270.4591760253906,269.7070581772748,371.9763161185565,334.2541043126863,286.5677296895402,77.3703845341545,38.37371388809311,33.044371784372714,5.329342103720393,91.0197570989908,1.1163958020726552,0.1984972376755516,19.84972376755516
2020-08-08,393.98736572265625,393.98736572265625,377.3497314453125,379.55157470703125,9342060531,360.5887124197824,273.7961575317383,272.09706409160907,376.3785260393764,339.6844008045017,290.4041452621515,76.01319954181892,38.136631902267936,34.06282380795176,4.073808094316178,89.59393942440036,0.8069691278998434,0.23821071331942445,23.821071331942445
2020-08-09,391.1204528808594,399.7370910644531,385.8307189941406,395.30523681640625,9451065592,366.40848650251115,277.0330813598633,274.3427884083874,379.32691140767304,344.36040553871607,294.0011562485339,73.94465192791617,37.287578815996426,34.70777480956069,2.5798040064357366,87.99652217495496,0.8030307440685438,0.16896614155668677,16.896614155668676
2020-08-10,395.8875732421875,399.3759460449219,391.04150390625,391.04150390625,11685827893,371.7208775111607,280.3710363769531,276.59361775716144,382.63904377457595,349.04469351175896,297.63995685545007,72.80941386824942,36.57771971664749,35.08176379097805,1.495955925669442,85.96840702626064,0.9727488358846956,0.1456583357877479,14.56583357877479
2020-08-11,380.3840637207031,398.4789123535156,370.8606262207031,395.89471435546875,12792218737,376.27279227120533,283.128053894043,278.4807167746804,382.1880477638014,351.8937271671175,300.5951035292091,68.3461380860977,34.36797499360159,34.939006031502764,-0.5710310379011716,82.72732126705549,1.0427553392910707,-0.012501679577228253,-1.2501679577228253
2020-08-12,391.024169921875,391.31231689453125,367.9236145019531,380.0638122558594,12408772745,381.47516959054127,286.06569427490234,280.490421295166,383.95527219541617,355.45104014482274,303.82471304323286,69.92315073151975,33.09381908141006,34.56996864148422,-1.4761495600741625,79.20300053983071,1.0028035115317515,0.05490693322200069,5.490693322200069
2020-08-13,428.7417907714844,432.90460205078125,379.71087646484375,390.8381042480469,18480303526,388.2005375453404,289.92508087158205,283.0913225140488,392.9125759106298,362.1138356563374,308.2860372478133,73.06509741347138,34.72722429967439,34.60141977312226,0.12580452655213037,75.60369970139713,1.4409824823704918,0.1098813251888906,10.98813251888906
2020-08-14,437.3978271484375,444.5777587890625,423.3458557128906,428.6772766113281,15064589987,394.7607639857701,294.01414764404296,285.7517794905038,401.8096261581914,368.957834882892,312.897172601407,72.75650278800556,36.30171591328883,34.94147900115557,1.36023691213326,72.0206774170245,1.1553687332788405,0.12189106598285471,12.18910659828547
2020-08-15,433.35491943359375,441.7546081542969,429.8746032714844,437.56298828125,12416067894,398.20042201450894,298.08788513183595,288.2535276251324,408.1186848132719,374.8121152965921,317.1992349882708,64.48771186425117,36.79908603885917,35.31300040869629,1.4860856301628829,67.28125136410219,0.9507396660871401,0.07909633628485357,7.9096336284853574
2020-08-16,433.78662109375,436.2658386230469,415.08624267578125,433.3505859375,12168816874,402.7086290631975,302.3044216918945,290.6790791829427,413.25227206936756,380.1734340054246,321.36307020632364,70.74823707868212,36.80383842307788,35.61116801157261,1.1926704115052686,60.631128486832345,0.9443729431473359,0.09829979076832362,9.829979076832362
2020-08-17,429.53125,442.7349853515625,422.64727783203125,433.9737548828125,13227089410,405.7969207763672,306.3881033325195,292.9553442783043,416.5080676554941,384.6605081867496,325.22621948466923,65.36147543720938,36.04868503659026,35.69867141657614,0.35001362001411707,54.300637582267676,1.0230476274531386,0.13179633410655311,13.179633410655311
2020-08-18,423.6693115234375,432.5802917480469,419.6741027832031,429.66961669921875,11978984079,408.21076529366627,310.29759216308594,295.06363407258067,417.9403164290828,388.2067630355394,328.74204420033954,61.81514968513733,34.57861039620792,35.474659212502495,-0.8960488162945737,47.60345537216533,0.9225879183941992,0.0753373036374867,7.53373036374867
2020-08-19,406.4637756347656,427.024658203125,396.6783447265625,423.73858642578125,13137391167,408.55885096958707,313.90056762695315,296.8318902878534,415.6450082702194,389.86649145365084,331.51782032299764,51.6407967725979,31.660262896000518,34.7117799492021,-3.051517053201586,41.696158667712986,1.0067277874480012,0.03922914959034385,3.922914959034385
2020-08-20,416.4397888183594,418.73443603515625,404.0260925292969,406.7589111328125,10043032427,410.09298270089283,317.60709503173825,298.7007637023926,415.80396437984746,392.28224575953345,334.55074776926057,57.07213439211797,29.808814904546352,33.73118694027096,-3.9223720357246066,35.80487144044828,0.7755106933598251,0.051914273054483706,5.191427305448371
2020-08-21,389.1263427734375,418.6379699707031,387.4411315917969,416.1487731933594,11781796374,410.7796609061105,320.80177795410157,300.09192645733174,410.4684400585655,391.9953454880702,336.4998761622669,52.936086399968374,25.83969824777745,32.15288920177226,-6.313190953994813,31.66029339393377,0.9177966308081124,0.022982768960461364,2.2982768960461364
2020-08-22,395.83514404296875,396.4665832519531,382.81463623046875,389.0310974121094,10131847985,410.9116450718471,324.21073944091796,301.5425812692353,407.5417808554462,392.34441808397,338.618992872292,50.592437836492316,22.970696999755546,30.31645076136892,-7.3457537616133735,28.02888049014684,0.8172064444802253,0.012303521089386704,1.2303521089386704
2020-08-23,391.3844909667969,396.49041748046875,385.039794921875,395.5628356933594,8137303970,410.93050493512834,327.4569470214844,302.88350529457205,404.3103228777164,392.2571519824088,340.50347494709575,50.083805246371156,20.10609182215478,28.274378973526094,-8.168287151371313,24.78676699217959,0.6690055788679247,-0.08713239672173367,-8.713239672173367
2020-08-24,408.1441955566406,409.3885803222656,389.3146057128906,391.6789855957031,10328860398,411.8059779575893,331.06653900146483,304.4314566219554,405.0770974135013,393.70142867097536,342.9192149688652,53.61502489405379,18.96957027624825,26.41341723407053,-7.443846957822281,21.15274141678259,0.8625071898876248,-0.06688106290447848,-6.688106290447848
2020-08-25,384.00103759765625,408.5279235839844,374.3553771972656,408.0716857910156,12428442042,412.0643332345145,333.91635528564456,305.5846389549366,400.86188545033235,392.81957493703726,344.3864229198935,51.01507439562388,15.937005805932415,24.318134948442907,-8.381129142510492,18.69853860266878,1.0397725442929477,-0.11388790024685613,-11.388790024685614
2020-08-26,386.46612548828125,391.8732604980469,378.7058410644531,383.9774475097656,9967343483,411.738758632115,336.86416717529295,306.7400887625558,397.98273345792217,392.241988623514,345.88926944019306,48.65930386993852,13.576091869684376,22.1697263326912,-8.593634463006826,16.305010036680944,0.8385660980796249,-0.10908703335790948,-10.908703335790948
2020-08-27,382.63262939453125,395.34918212890625,374.8664855957031,386.60986328125,10457777652,408.4452471051897,339.5834194946289,307.80899778554135,394.912712645244,391.3684105117883,347.20153229570514,33.06103724093025,11.265853719906659,19.988951810134296,-8.723098090227637,16.182036594449876,0.888399587251062,-0.10918558453073846,-10.918558453073846
2020-08-28,395.8746643066406,397.75762939453125,381.2738342285156,382.62957763671875,9120674421,405.47930690220426,342.64059356689455,309.03213204277887,395.1051029775234,391.77806994768395,348.93985843895285,35.243014018058076,10.383796943469576,18.067920836801353,-7.684123893331776,16.95469774761126,0.7755404924573314,-0.06560457994196556,-6.560457994196556
2020-08-29,399.9214782714844,405.6163635253906,393.03741455078125,395.6875915527344,8777703481,403.09120396205356,345.81932342529296,310.2771915801584,396.06837803631566,392.5183797953021,350.760630575829,38.11836356920108,9.897215717605036,16.43377981296209,-6.536564095357054,18.029545780586915,0.7485202037274107,-0.016095646784425766,-1.6095646784425766
2020-08-30,428.3957214355469,428.6639709472656,399.6083679199219,399.61669921875,11211948040,402.70613970075334,349.5980743408203,311.8733879295555,402.533846716162,395.7799563080516,353.5333123922475,48.40256668700131,11.674651924472812,15.481954235264235,-3.807302310791423,18.489048298216456,0.9580365572494126,0.028709871002269516,2.8709871002269516
2020-08-31,435.0797424316406,438.5603332519531,419.7701721191406,428.5090026855469,12774741797,403.1024605887277,353.4570352172852,313.5161393229167,409.04302585925774,399.3526641374688,356.4456848936544,51.620802773104025,13.467383938949638,15.079040176001316,-1.6116562370516778,18.40638112039607,1.0916553944484477,0.11809377728240511,11.809377728240511
2020-09-01,477.0519104003906,487.2118835449219,432.0791931152344,434.87445068359375,18862763756,406.9155033656529,358.20598175048826,315.6679257844624,422.64480276748435,406.4162319795526,360.75305009032354,62.87722911375203,18.06667872912152,15.676567886625358,2.3901108424961617,19.895106248755216,1.5686454471806293,0.20517826064631994,20.517826064631993
2020-09-02,440.0404968261719,480.33099365234375,424.46002197265625,477.00787353515625,19691854014,409.3138405936105,362.2025619506836,317.28315397980924,426.1239415792219,409.47298332924527,363.5847446166038,57.393113713870406,18.511749305482283,16.243604170396743,2.2681451350855397,21.50449166678494,1.6293850564888264,0.12431766455330173,12.431766455330173
2020-09-03,385.67193603515625,449.532470703125,381.12969970703125,440.239990234375,19622845896,407.1161368233817,365.14753021240233,318.1599332369291,418.03354047040875,407.30925175705534,364.3735728815521,44.33317778909167,14.312398049439196,15.857362946205235,-1.5449648967660394,20.93978382869208,1.5936218148708647,-0.05505960826133016,-5.505960826133016
2020-09-04,388.24114990234375,402.4117431640625,371.6366882324219,384.671630859375,16747106257,407.0529087611607,368.2395355224609,319.04703724535204,412.0750623567958,405.57578795208155,365.2259863465803,49.820614612951566,11.064155316310007,14.89872142022619,-3.834566103916183,20.99880764865638,1.3365696962025322,0.011041929290644736,1.1041929290644736
2020-09-05,335.26007080078125,394.1722717285156,316.77435302734375,388.03839111328125,29880047640,402.7261178152902,370.28927520751955,319.24970016479494,396.7120640455929,399.1834500292361,364.15577507708747,39.66301492394916,4.166737687479383,12.75232467367683,-8.585586986197447,20.945545575209138,2.2272816724085627,-0.1324981707589601,-13.249817075896008
2020-09-06,353.3622741699219,359.7640380859375,319.0419006347656,335.3345642089844,27643678917,400.010245186942,372.6468444824219,319.6708430537471,388.0421060704587,395.01788858748023,363.77029290183157,43.800453245746695,0.1593442278144721,10.233728584504359,-10.074384356689887,20.573958189812366,1.9555092108458278,-0.07649727957316677,-7.649727957316676
2020-09-07,352.6734924316406,358.2118835449219,326.2543640136719,353.45025634765625,21763614732,396.0480521065848,374.93056396484377,320.07331438762384,380.9683833426951,391.1683980278585,363.37397859932474,40.455250057762186,-3.0371129430999986,7.579560278983489,-10.616673222083488,21.346348076809793,1.4880555954218049,-0.10912840797898804,-10.912840797898804
2020-09-08,337.60211181640625,355.5628662109375,328.8167724609375,353.2022705078125,17991403432,392.7338431222098,376.9595428466797,320.2845047180911,372.2951290374374,386.29873564499917,362.4535547856491,41.75893508356409,-6.7091241324323505,4.721823396700321,-11.430947529132672,21.932279610526344,1.210056081677472,-0.15582900604496408,-15.582900604496409
2020-09-09,351.1100158691406,359.16448974609375,332.1650085449219,337.8249206542969,14547933520,390.2084067208426,379.08140869140624,320.65147508893693,368.058106403778,383.09976111992114,362.0484283957738,43.9573219816809,-8.43204512120758,2.091049693118741,-10.52309481432632,22.516456798400707,0.9638552069064452,-0.18040727696211145,-18.040727696211146
2020-09-10,368.1018981933594,377.3935852050781,351.11175537109375,351.4293212890625,31421134556,389.17049734933033,381.1996337890625,321.20971536075365,368.0668647616943,381.7363190356882,362.2646237456876,47.62345844462539,-8.330342518216753,0.006771250851642208,-8.337113769068395,19.3921112136549,1.9546035735292253,-0.15394383536209977,-15.394383536209977
2020-09-11,374.6955871582031,376.6304016113281,355.58258056640625,368.1184997558594,27296269329,387.657706124442,383.1997644042969,321.8316441025845,369.3926092409961,381.0962525013714,362.70858672470604,46.45909857722292,-7.6297360312909746,-1.5205302055768812,-6.109205825714094,15.412261571758945,1.6119521352473196,-0.21456013698022847,-21.456013698022847
2020-09-12,387.18310546875,387.5384521484375,367.8421936035156,374.59539794921875,13295405814,386.7478223528181,385.3591180419922,322.5828103251841,372.9507084865469,381.6496027711331,363.58267667985047,47.928747208919,-5.997723949453189,-2.4159689543521425,-3.581754995101046,12.136476346614362,0.7733674147019999,-0.12011937932681227,-12.011937932681228
2020-09-13,365.57000732421875,388.9598083496094,354.3401794433594,387.519287109375,15005899191,382.26027134486606,386.5893829345703,323.07130120017314,371.47456825408125,380.18782136686815,363.6536527742922,39.55143939476222,-6.374853663822535,-3.2077458962462213,-3.1671077675763133,12.555329770760327,0.8611494642589251,-0.05212183421379435,-5.212183421379435
2020-09-14,377.26885986328125,384.4851989746094,357.56976318359375,365.6995849609375,17536695361,378.13092258998324,387.9418878173828,323.6802625334665,372.63342657592125,379.92246123017844,364.1399101703275,40.5432001240441,-5.6644359592714295,-3.699083908851263,-1.9653520504201665,13.590700006305902,0.991847294211183,-0.028261532920511923,-2.8261532920511923
2020-09-15,364.8392028808594,381.50830078125,363.6068115234375,377.1540222167969,16140584321,370.11572919573103,388.80838989257813,324.1375840928819,371.0745818369089,378.5512559256949,364.1648849099893,29.680094839111277,-6.034828503200629,-4.166232827721137,-1.868595675479492,16.059888493430584,0.897222303937919,0.08822742299560837,8.822742299560836
2020-09-16,365.8122863769531,372.7674255371094,356.6827392578125,364.7439880371094,16107612177,364.81371416364397,389.79149047851564,324.59554785424535,370.0221227449178,377.39316778490013,364.22372067666663,34.54074317006574,-6.17862422307843,-4.568711106792596,-1.609913116285834,17.616513511202985,0.8815464016394744,0.03523299773943722,3.523299773943722
2020-09-17,389.01922607421875,393.901611328125,364.7951354980469,365.86578369140625,19899531080,365.05280630929127,391.20805725097654,325.2958052262016,373.821543410778,378.45008217483814,365.10927444086497,50.80111181617286,-4.36960717051619,-4.5288903195373145,0.15928314902112461,18.704289892438176,1.0578701804202695,0.10305774157274694,10.305774157274694
2020-09-18,384.3645324707031,391.9041442871094,376.9649963378906,389.3374938964844,14108357740,364.7759050641741,392.2036151123047,325.9309528309812,375.93014122276304,378.9877594744622,365.7969622276449,49.081373598456366,-3.2738046142818575,-4.277873178486224,1.004068564204366,19.096628454012087,0.7395297552850684,0.1385134127351877,13.85134127351877
2020-09-19,385.54437255859375,387.07635498046875,378.72406005859375,384.0416564941406,11049507684,368.36764090401783,393.00340942382815,326.5651381472324,377.8529874899292,379.58381520938326,366.5022268823216,65.79285556822865,-2.2838432356991802,-3.8790671899288154,1.5952239542296351,21.435454211384602,0.5794381064081776,0.0980728407995255,9.807284079952549
2020-09-20,371.0528259277344,385.5979919433594,367.0943603515625,385.5979919433594,12292195784,369.6312517438616,392.7204718017578,327.03342959755344,376.4929551774903,378.80827072923336,366.66474827680065,55.68503135140564,-2.63822657932036,-3.6308990678071242,0.9926724884867641,22.371571501496213,0.6454214996938571,0.008016605588990755,0.8016605588990755
