# Stock Price Prediction Results
# Ticker: ERAA.JK
# Model: patchtst
# Period: 2020-01-01 to 2025-05-23
# Lookback: 60 days
# Forecast Days: 20 days
# Generated: 2025-05-23 13:35:52.992425

## Historical Data
Date,Actual,Predicted,Error,Error_Percent
2020-04-13,166.61688232421875,206.97106068506207,40.35417836084332,24.21974159996487
2020-04-14,169.98969377790178,195.36138154910924,25.371687771207462,14.925427069923764
2020-04-15,173.23985726492745,206.1081032205837,32.86824595565625,18.972681272412046
2020-04-16,177.04193442208427,213.12416676362534,36.08223234154107,20.380613474047177
2020-04-17,181.39592742919922,207.68779533061613,26.291867901416907,14.494188636996222
2020-04-20,186.11786324637276,196.17386724423582,10.056003997863058,5.4030300060727985
2020-04-21,189.24537876674108,209.50190830412214,20.256529537381056,10.703843691923767
2020-04-22,193.10878099714006,213.1893312105555,20.08055021341545,10.398569194899968
2020-04-23,196.72688729422433,213.509486269569,16.782598975344683,8.530912681114435
2020-04-24,199.42513602120536,206.80345114007145,7.378315118866084,3.6997919450241867
2020-04-27,201.63279506138392,217.0509446898707,15.418149628486788,7.64664777066299
2020-04-28,201.20352935791016,223.3650534522542,22.16152409434403,11.014480792194298
2020-04-29,202.61397879464286,221.0974081989218,18.48342940427895,9.122484793121123
2020-04-30,204.63766479492188,216.62662339056615,11.988958595644277,5.85862754427883
2020-05-04,206.41605595179968,221.18013281742813,14.764076865628454,7.152581613649289
2020-05-05,206.6000268118722,226.964255710019,20.36422889814679,9.856837490486022
2020-05-06,207.39723532540458,222.02143876472775,14.624203439323168,7.0513010534484275
2020-05-08,207.88782719203405,216.56598299666615,8.678155804632098,4.174441535057148
2020-05-11,207.45855930873327,219.86003287234695,12.401473563613678,5.977807618512474
2020-05-12,206.72267368861608,221.97367303137835,15.25099934276227,7.37751649136208
2020-05-13,206.41605486188615,217.10789092483668,10.691836062950529,5.1797502234525705
2020-05-14,205.37354932512557,208.22236014915737,2.8488108240318013,1.387136188371496
2020-05-15,203.840453011649,209.80964401413198,5.969191002482972,2.9283642742600495
2020-05-18,204.45369175502233,206.7845702420932,2.330878487070862,1.1400520416445867
2020-05-19,204.45369175502233,204.7791941272753,0.32550237225296996,0.15920591575474652
2020-05-20,203.96309879847936,195.08780712175914,-8.875291676720224,-4.351420295633591
2020-05-26,202.85926818847656,199.26071807446198,-3.5985501140145857,-1.773914569518792
2020-05-27,202.49132537841797,197.61026215422004,-4.881063224197931,-2.410504852529434
2020-05-28,203.16588701520647,199.6295720940381,-3.536314921168355,-1.7406046719367168
2020-05-29,203.59515489850725,194.6519770965448,-8.943177801962435,-4.392628010436021
2020-06-02,204.39236559186662,196.62007578939236,-7.772289802474262,-3.80263214820561
2020-06-03,205.00560433523995,199.8523905859646,-5.153213749275352,-2.5136940846009486
