Day,Actual,Predicted
0,1733.365443638393,1862.4611093403412
1,1724.5963134765625,1868.8593400170755
2,1721.4075317382812,1823.367014275295
3,1714.7642647879466,1827.6988769288316
4,1694.9672851562502,1802.6916075326926
5,1667.0655081612724,1802.4065114113666
6,1641.156703404018,1770.2878602338506
7,1620.6953996930802,1751.30943642982
8,1615.1150599888392,1725.705982270667
9,1610.3319004603798,1726.652636584452
10,1601.0313110351562,1696.333500622309
11,1594.65376499721,1685.5346354152473
12,1594.3880353655134,1658.7549636913545
13,1590.402064732143,1678.3929850451443
14,1580.835736955915,1652.1477845211934
15,1571.8008684430804,1652.989964588265
16,1557.4513724190851,1644.5251418148814
17,1537.7872576032366,1657.3437864400382
18,1522.9063023158483,1637.0173367524096
19,1515.2000906808034,1640.6444510557305
20,1513.0742361886162,1640.2803690427875
21,1515.7315586635048,1651.674354663969
22,1506.430951799665,1638.8689677180198
23,1506.430951799665,1638.3835125855705
24,1513.0742449079241,1643.267716296798
25,1525.2978777204241,1662.1565480658455
26,1542.8361380440851,1667.6082924838834
27,1556.1227068219869,1680.3855208661073
28,1578.4441179547991,1695.8784447880992
29,1611.394818987165,1734.1398082166077
30,1646.6042306082588,1748.2215548872832
31,1677.163338797433,1771.815929135645
32,1702.9392787388392,1795.8031041443041
33,1730.30961390904,1810.8897828989152
34,1747.5821533203125,1828.0385722811477
35,1772.1622924804688,1840.36929696589
36,1793.155072893415,1860.7107969203373
37,1807.2388305664062,1855.7581761152837
38,1818.1338152204241,1866.4664969751939
39,1823.1827130998884,1867.9694696504318
40,1821.3225969587054,1883.7880096428773
41,1832.4833112444196,1881.166985136324
42,1837.1336321149554,1889.1556518254913
43,1830.4903215680804,1891.5092820133789
44,1821.5883004324776,1912.115935551978
45,1822.6512276785713,1903.1486654094142
46,1830.6231602260045,1902.5249569574537
47,1833.546186174665,1916.7693436082675
48,1840.9866507393974,1927.9944898838223
49,1842.3153250558037,1924.6092628712834
50,1846.3012869698662,1919.7447776237789
51,1858.3920636858256,1936.2981291545018
52,1868.224129813058,1946.2103543871774
53,1877.9233136858259,1953.0190876268691
54,1890.14697265625,1952.9641522857019
55,1894.1329432896202,1969.1688081804778
56,1900.7762363978795,1980.9912222407283
57,1908.0838710239955,1995.7569904673653
58,1914.3285609654017,1998.9686725917982
59,1918.3145141601562,2020.794883235195
60,1926.5521850585938,2025.6282596185306
61,1937.8457815987724,2034.3665266937678
62,1956.446977887835,2038.6986134207555
63,1970.3978445870537,2059.5408801934973
64,1992.3206874302455,2059.356953235477
65,2007.6002284458705,2079.4006222274434
66,2019.558114188058,2085.9972325998137
67,2036.166320800781,2102.39701912518
68,2042.809605189732,2115.0336040710777
69,2050.117213657924,2123.5168755586265
70,2061.4107753208705,2134.9038775572394
71,2074.6973266601562,2138.443864633543
72,2091.3055332728795,2150.454948539869
73,2109.906720842634,2157.029412986126
74,2127.8436017717636,2179.552977555842
75,2147.109122140067,2175.06448755978
76,2156.4097290039062,2195.2573894703764
77,2167.7033255440847,2202.7262057523053
78,2175.0109252929688,2227.6513895740827
79,2181.654218401228,2226.957359403959
80,2189.6261771065847,2246.0437866115626
81,2201.5840977260045,2257.53823183012
82,2224.1712646484375,2281.5510632489636
83,2243.436785016741,2285.4175253439507
84,2257.387677873884,2302.330141308412
85,2262.0379638671875,2314.4928482501828
86,2270.674246651786,2337.381204398771
87,2277.981863839286,2344.7043729372926
88,2277.981863839286,2350.8750570241345
89,2272.002912248884,2359.6309512108814
90,2266.6882847377233,2369.4456671466246
91,2265.359636579241,2365.5033188427647
92,2255.394705636161,2352.201870621
93,2236.129176548549,2351.8605320633737
94,2222.1782575334823,2341.543144684999
95,2208.8917061941966,2322.485398879174
96,2190.954816545759,2300.158122652881
97,2173.682285853795,2288.010802088106
98,2156.40975516183,2282.7960153449194
99,2146.444841657366,2259.472807318322
100,2129.172284807478,2235.2111796772783
101,2108.578107561384,2222.7166946451407
102,2087.983904157366,2221.7167295227114
103,2065.396754673549,2196.688471913292
104,2052.110185895647,2167.4038644034563
105,2030.1873343331474,2153.928609874559
106,2011.5861642020088,2153.167656433618
107,2000.558306012835,2138.116269247602
108,1993.250697544643,2096.095438797148
109,1978.6354457310267,2088.282296311574
110,1969.9991803850446,2087.7509808127393
111,1966.0132271902903,2095.295757994691
112,1965.348920549665,2052.1634858797383
113,1962.0272827148438,2053.9390439085996
114,1964.0202985491069,2055.9396463738126
115,1972.6565726143972,2072.944095107771
116,1985.278817313058,2037.4938825093254
117,2003.8799874441966,2052.392302219189
118,2010.5232631138392,2064.103949303299
119,2021.8168422154017,2087.2659738271927
120,2038.4250226702009,2071.9566780986197
121,2056.760489327567,2087.0510500417286
122,2065.3967721121653,2115.833359564685
123,2072.040065220424,2138.5630717096856
124,2077.354710170201,2119.4141653547176
125,2084.6623011997767,2128.1960520618263
126,2090.6412353515625,2143.6347502085805
127,2104.5921456473216,2166.0446348472883
128,2116.550048828125,2150.310047707966
129,2118.5430210658483,2150.687760855869
130,2126.514979771205,2162.8124500020526
131,2133.822596958705,2190.936954562861
132,2148.437831333705,2180.203089329492
133,2169.6963413783483,2184.6016511803937
134,2187.63321358817,2196.8245591894392
135,2201.5841064453125,2232.529617993273
136,2220.849626813616,2224.3186704403206
137,2240.7794886997767,2234.7119440275683
138,2259.3806675502233,2247.851013688221
139,2274.66024344308,2296.8237603138086
140,2289.275460379464,2294.5794406246273
141,2297.91170828683,2300.2387890953833
142,2308.540945870536,2312.3193357716423
143,2327.806466238839,2356.105230144317
144,2342.4216657366073,2359.6363289737146
145,2360.3585379464284,2355.093463820114
146,2373.6451241629466,2364.503652484937
147,2372.3164585658483,2397.914647293379
148,2376.302420479911,2398.430613760793
149,2388.9246826171875,2392.021664903967
150,2397.5609305245534,2398.8689014317238
151,2408.190185546875,2425.908292958572
152,2420.1480887276784,2433.5744432600304
153,2428.784336635045,2420.8360169304733
154,2441.406581333705,2424.6954580573165
155,2454.028826032366,2446.8404878764745
156,2462.665108816964,2461.025084261341
157,2469.972726004464,2449.051943459451
158,2476.6160191127233,2454.8037595744836
159,2480.601981026786,2470.5198233084907
160,2481.9306117466517,2496.4727573606706
161,2491.8955426897323,2478.6498056543383
162,2488.573904854911,2487.371491294172
163,2480.60196358817,2490.56394044736
164,2479.2733154296875,2516.699419671277
165,2474.6229945591517,2495.6992558064517
166,2464.6580636160716,2495.890315769342
167,2460.0077776227677,2490.2193154791134
168,2450.0428466796875,2510.5892354163125
169,2440.7422398158483,2475.58896230827
170,2434.098964146205,2470.662782170481
171,2430.1130022321427,2458.4398741614355
172,2432.105974469866,2474.5225220619263
173,2434.098964146205,2448.322659066308
174,2440.0779331752233,2438.068759165829
175,2444.063895089286,2441.923420059042
176,2452.700177873884,2469.2448453700476
177,2467.979718889509,2456.494319074115
178,2479.937656947545,2462.759562157446
179,2505.182146344866,2474.260356123793
180,2529.7623116629466,2515.126125277876
181,2548.363507952009,2507.6833015163093
182,2571.614990234375,2527.733543329517
183,2596.859479631697,2542.9960823978986
184,2618.7822788783483,2592.6898973900784
185,2632.068830217634,2599.315450583254
186,2624.761213030134,2612.8004896528623
187,2618.1179199218755,2619.7313802691397
188,2606.160016741072,2648.247415840687
189,2596.859444754464,2647.0710302208586
190,2592.87344796317,2641.523120946597
191,2582.9085170200897,2635.1988718543985
192,2572.279227120536,2633.2001366679465
193,2549.02774483817,2619.905858796627
194,2529.097900390625,2589.140723302268
195,2510.4967041015625,2570.0946293159154
196,2489.2382289341517,2553.44776446481
197,2465.322422572545,2532.1698989025545
198,2440.0779854910716,2492.6648531276483
199,2418.819492885045,2474.3084572246926
200,2413.5048828125,2453.502490351077
201,2404.8686174665177,2437.8645535604564
202,2400.8826206752233,2400.9733992872343
203,2397.560965401786,2398.2622599076444
204,2389.589041573661,2393.6312591964947
205,2378.959786551339,2384.0373303015267
206,2378.959786551339,2363.0040035658944
207,2381.61710030692,2368.5084425905857
208,2384.2744140625,2371.481449143707
209,2385.6030622209823,2374.5479690172106
210,2384.938738141741,2363.9551206759197
211,2383.6100551060267,2386.288073429648
212,2385.603009905134,2398.3866953643196
213,2392.2463030133927,2399.7698260886364
214,2401.5469098772323,2400.5851546871154
215,2408.8545445033483,2418.3868941067158
216,2414.833513532366,2422.664456293864
217,2418.8194754464284,2417.8488190587636
218,2432.7703683035716,2424.338882504995
219,2449.378574916295,2440.322489939969
220,2450.707257952009,2442.6016157052672
221,2452.7002301897323,2437.3869783443815
222,2453.8762730189733,2447.1134093402748
223,2455.6939871651784,2454.2131019566036
224,2460.191667829241,2463.77625809758
225,2464.64404296875,2450.3000325837265
