# Stock Price Prediction Results
# Ticker: BMRI.JK
# Model: transformer
# Period: 2020-01-01 to 2025-04-16
# Lookback: 60 days
# Forecast Days: 30 days
# Generated: 2025-04-17 18:30:01.588218

## Historical Data
Date,Actual,Predicted,Error,Error_Percent
2020-04-13,1770.8228934151787,2013.5608850874228,242.7379916722441,13.707637989934938
2020-04-14,1782.2090715680804,2017.63229255257,235.42322098448972,13.209629820667004
2020-04-15,1796.8484497070312,1898.5291176100243,101.68066790299304,5.658833827614769
2020-04-16,1789.7998657226565,1891.3326312619004,101.53276553924388,5.67285580269326
2020-04-17,1774.6182774135045,1840.7387040944175,66.12042668091294,3.725895733322609
2020-04-20,1768.3829694475444,1847.5003928831673,79.11742343562287,4.473998268618235
2020-04-21,1759.4366803850446,1780.8834784221779,21.44679803713325,1.2189582197660966
2020-04-22,1756.1834629603795,1807.399690638667,51.216227678287396,2.9163369749509402
2020-04-23,1749.4059535435267,1775.561475523374,26.155521979847208,1.495108778318013
2020-04-24,1729.2090454101562,1789.2817731136345,60.07272770347822,3.4740003160941937
2020-04-27,1700.7435913085938,1744.242982937648,43.499391629054344,2.5576690014504093
2020-04-28,1674.3113839285716,1770.2824113600602,95.97102743148866,5.731970071558859
2020-04-29,1653.4366978236608,1742.621750397648,89.18505257398715,5.393919990488729
2020-04-30,1647.7436000279017,1746.7932847455531,99.04968471765142,6.011231645261689
2020-05-04,1642.863804408482,1707.0712396640251,64.20743525554303,3.908262820280535
2020-05-05,1633.3753226143974,1724.7540548294319,91.37873221503446,5.594472436915033
2020-05-06,1626.868940080915,1707.329729327675,80.46078924675999,4.945744999148987
2020-05-08,1626.5978393554688,1694.3708037167125,67.7729643612438,4.1665470543166645
2020-05-11,1622.5313459123884,1671.60066279647,49.06931688408167,3.0242446167650967
2020-05-12,1612.771763392857,1689.152566253674,76.38080286081686,4.7359957927420115
2020-05-13,1603.5543736049108,1676.1174405797299,72.5630669748191,4.525139163924443
2020-05-14,1588.915004185268,1659.1987215458728,70.2837173606049,4.4233780394467095
2020-05-15,1568.8536376953125,1637.9239306615846,69.07029296627206,4.402596348486539
2020-05-18,1553.6720493861606,1653.746492739433,100.0744433532725,6.441156188193696
2020-05-19,1545.8101545061384,1642.363955931406,96.5538014252677,6.246161674110304
2020-05-20,1543.6413661411832,1626.4544495816951,82.81308344051195,5.36478778406472
2020-05-26,1546.3523646763392,1619.1600080526082,72.80764337626897,4.708347530577744
2020-05-27,1536.8638828822548,1636.5952682634029,99.73138538114813,6.489279011106083
2020-05-28,1536.8638828822548,1618.703150575001,81.83926769274626,5.32508237094256
2020-05-29,1543.6413661411832,1618.7090560798822,75.067689938699,4.863026580218842
